time,DivisionNo.1_1,DivisionNo.2_1,DivisionNo.7_1
2023-04-20 23:00:00,0.6560254379709561,0.3463871975378556,0.3277941570679347
2023-04-21 00:00:00,0.6414579265316327,0.46028691275553263,0.2852825940847396
2023-04-21 01:00:00,0.6319267196059227,0.555218488628214,0.23879060570398963
2023-04-21 02:00:00,0.5969030617872875,0.5616273781386288,0.18402230868736902
2023-04-21 03:00:00,0.5917483249505361,0.5667579754916103,0.1452153661251068
2023-04-21 04:00:00,0.558870857079824,0.5426699430563233,0.10972082604964575
2023-04-21 05:00:00,0.5801024730801582,0.4911607078259641,0.09463572848836581
2023-04-21 06:00:00,0.4893616534471511,0.39289373099803926,0.06087276688218117
2023-04-21 07:00:00,0.2806815161208311,0.1950148424370722,0.03924742026130359
2023-04-21 08:00:00,0.12980309801300363,0.08359113028103655,0.02252309021353722
2023-04-21 09:00:00,0.06374392605821291,0.11202820412814614,0.03122127389907837
2023-04-21 10:00:00,0.037339596937100095,0.16842287795110183,0.0901368955671787
2023-04-21 11:00:00,0.030545392210284867,0.16440084113316103,0.16709013483921684
2023-04-21 12:00:00,0.02365604043006897,0.18395576998591423,0.16278921468059218
2023-04-21 13:00:00,0.02655571344494819,0.2223152503100308,0.12739127028981842
2023-04-21 14:00:00,0.038073245073358214,0.23183284228498283,0.10573012604316073
2023-04-21 15:00:00,0.048271928121646254,0.19449796232310212,0.08118358138203621
2023-04-21 16:00:00,0.0441583843032519,0.1773724995011633,0.06656634441018104
2023-04-21 17:00:00,0.021452634245157243,0.10246261716566299,0.08765191670755543
2023-04-21 18:00:00,0.012708485499024393,0.07387517948042263,0.11293017612894377
2023-04-21 19:00:00,0.03864822861552238,0.07640309511260553,0.11428010477622348
2023-04-21 20:00:00,0.11041602512200674,0.055499626045877284,0.11818586440881092
2023-04-21 21:00:00,0.10355087931950886,0.026028769368475136,0.07553297589222589
2023-04-21 22:00:00,0.14790303291380402,0.007843415886163711,0.19551074741284047
2023-04-21 23:00:00,0.1628117466469606,0.0288161901994185,0.27035898764928173
2023-04-22 00:00:00,0.177787657837073,0.06874177659099753,0.2570650301973025
2023-04-22 01:00:00,0.15450151512026786,0.09350412571972067,0.19880582527319587
2023-04-22 02:00:00,0.10823050287365914,0.11909743573177942,0.12180847525596615
