time,Capital_1,PowellRiver_1,CentralCoast_1,CentralCoast_2,MountWaddington_1,MountWaddington_2,Comox-Strathcona_1,Skeena-QueenCharlotte_2,Nanaimo_2,Squamish-Lillooet_1,EastKootenay_1,CowichanValley_1,CowichanValley_2,Alberni-Clayoquot_1,GreaterVancouver_1,SunshineCoast_1,Skeena-QueenCharlotte_1,Nanaimo_1,Kitimat-Stikine_1,Stikine_1,Capital_2,Cariboo_1,Thompson-Nicola_1,FraserValley_1,Columbia-Shuswap_1,Kitimat-Stikine_2,Fraser-FortGeorge_1,Comox-Strathcona_2,Alberni-Clayoquot_2,Thompson-Nicola_2
2023-02-08 17:00:00,0.08581656461973619,0.07686634214751659,0.03660333587930623,0.04392021335491997,0.036162153968133104,0.032736679068661755,0.06179376664396348,0.011189843536231899,0.04742587752174251,0.10586993432816208,0.6033922616799723,0.04735281418829784,0.05958202203299579,0.015494202370172487,0.14348865977086792,0.0962611013653065,0.016223035458961248,0.04167829445476562,0.11105974637809415,0.48724186352665544,0.0868501479844625,0.2012789090754669,0.4198060550844743,0.14196585972826747,0.38482713425810194,0.06827745477387537,0.3474173311897649,0.04450932030708513,0.019668141041854964,0.45069991290621914
2023-02-08 18:00:00,0.06762767278259302,0.04500183990165738,0.009323030708499202,0.01333683496269136,0.00848936773668709,0.008005737230507612,0.025210067715622654,0.0024672195756689297,0.023866539462604457,0.06132314824434612,0.4991057736455624,0.03201026774455067,0.0438725424213886,0.004410944113014102,0.1379694883950821,0.08574101984533825,0.003226796065837354,0.022278868329008196,0.031835627600679824,0.29746357039759863,0.06844026192817093,0.11789567615964879,0.3144583459809577,0.09721752708017722,0.32079672207140847,0.018490187062157375,0.2552191244944601,0.01657066121980843,0.005081868593944509,0.3329637784531536
2023-02-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01481533346356195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28938741210330177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050687217154420476,0.0,0.0,0.0,0.0,0.0
2023-02-09 10:00:00,0.010998220607209072,0.010392640218110864,0.0015332002920509457,0.0007418532926887828,0.0016335041352902614,0.001368766284107036,0.02185883583324198,0.0,0.0059881714650710065,0.03275100568457647,0.38282245186213154,0.015163930326623503,0.017080091338870573,0.018303857011468083,0.003669529140056026,0.0026259304302742427,0.0,0.010053059705216652,1.0140618752524826e-05,9.648602925979265e-05,0.011484190656210367,0.10878502960944435,0.06224379180653832,0.02089092106842566,0.08998862631214061,0.0001421944503897662,0.030883168503273852,0.028247010796786255,0.015087985265438142,0.08167968621921004
2023-02-09 11:00:00,0.07578028780902585,0.046371312843109636,0.013668274686424517,0.007833783509981786,0.018378917112521077,0.013905930894815587,0.053572706513729994,0.006793721569370247,0.056231160630809456,0.09397557519941993,0.5763260512431202,0.08132450437885402,0.08267947461348565,0.07501943507878181,0.025760392861751982,0.03473637527348446,0.008126376603677569,0.06024981124021048,0.04374308654647933,0.03245944458539342,0.07906643520150579,0.20658797276156454,0.12519979591446967,0.04721320038356913,0.25762065035513587,0.016971319950584294,0.14190427243841985,0.058819458354446096,0.06464500255302193,0.1776582223406975
2023-02-09 12:00:00,0.18221811592860399,0.08015414355004374,0.03738964271296995,0.02455148836797056,0.04179541871785127,0.037895750583949325,0.08516454114172337,0.03903305203956826,0.10795340903637013,0.15044922172467493,0.5292722350403845,0.17746240725276397,0.1923887489916758,0.17985908349048466,0.05429005948040501,0.057944416037211954,0.029133937436580673,0.1277230047044069,0.09039264554248849,0.09156683580037267,0.18813754596000642,0.328144308656755,0.16255245488296102,0.06623934216924643,0.2450293165193924,0.038475625624587916,0.10718725808033319,0.09063944063717229,0.15735560340113677,0.225941328600219
2023-02-09 13:00:00,0.25088966102788235,0.1506907315558777,0.05423712714113014,0.04420308304755071,0.053409124568922245,0.05465867413718762,0.12912486867450446,0.06661527063515779,0.1797715138058797,0.19309620855531096,0.6599958230477362,0.2254674747987149,0.24283605202335515,0.16734527770140792,0.14666269404062635,0.15008419268782408,0.049841991609476805,0.1926694284935382,0.11173311797296105,0.14052412987533713,0.2547619317829587,0.3963298623372476,0.1874913137908008,0.0816094870527722,0.3677010853011717,0.04819460134934699,0.14978150499992687,0.12341575582146502,0.1717231553693379,0.21977710287504082
2023-02-09 14:00:00,0.27754634795551586,0.17491128110952076,0.06225328079862402,0.04877008784820399,0.08026433897671789,0.06286861619117375,0.1670922315215832,0.11841974490747918,0.15552586219403747,0.28142736979053967,0.6986209952782837,0.18294797110566322,0.2205007755765378,0.17768717055373254,0.23213263111636473,0.16515854627326101,0.07297618701162734,0.17030447162955825,0.1019455952709342,0.19106925679992398,0.28534728691122785,0.42310337453567676,0.2564030703933743,0.14536154745508292,0.43084699789223163,0.05251133344596839,0.16963296563030703,0.1507593281915503,0.19979678895202588,0.3174250505443761
2023-02-09 15:00:00,0.35402888855127906,0.16743778369569348,0.07216904353469566,0.05827560774845753,0.09077727031849504,0.07625052920923855,0.17114016982988497,0.08960277195532143,0.12430395472920933,0.27365076760789403,0.7419065083675435,0.17626359804702552,0.25872804820511264,0.12366864071568885,0.27068942022437403,0.11793252912560001,0.05454684541377495,0.14224289491646286,0.07854563031705908,0.20535940386740228,0.3628067583433113,0.37598086348713305,0.18264417515419534,0.19097888482074674,0.4198564183926988,0.04933845040280253,0.18478848193271244,0.16658757091775725,0.16751069761186246,0.244087095070777
2023-02-09 16:00:00,0.4122415625183885,0.14490322818775983,0.059685199028901244,0.04458428967640391,0.06490572806468527,0.06048644749712312,0.14386995065412628,0.09431892085608096,0.10367376464462993,0.23050333054597655,0.6009954623890529,0.20068565850072476,0.2980201452815206,0.09568694938335412,0.2888180599217732,0.10410645828048948,0.05066632148301165,0.11969750296436063,0.06260135990634176,0.15675593814729927,0.4242528349808943,0.41273557680497275,0.13991718238474285,0.27161043984283856,0.2634451791670456,0.03930793483356572,0.16009522870634846,0.14360472899786556,0.11353954621490484,0.1997795011175268
2023-02-09 17:00:00,0.48127598484551193,0.10665212478178239,0.04174873013035246,0.04482292051478357,0.033341236551991754,0.036297741195897924,0.08385579074716613,0.07263333823773498,0.20813210759070477,0.1537052854826233,0.4210250076711834,0.30090993752355,0.3684880012575073,0.093465709940487,0.39193681886035536,0.14759977234445545,0.04071818772671702,0.18718709059437874,0.05167469677194249,0.08872482192263455,0.484561321803521,0.4115570761800161,0.110856160759172,0.2877000339506571,0.22573024095035266,0.027266534103080827,0.14987990572239715,0.10217580179246204,0.07196643548764729,0.17158216774252397
2023-02-09 18:00:00,0.29878434315642927,0.050548364009299594,0.014023028246091468,0.012793666965824312,0.015373951322924974,0.013685957267616494,0.040234991051270395,0.056747599130523164,0.13728722953330177,0.11467109443431679,0.12760633315863823,0.18059414199888257,0.22060034914867643,0.040679001155803494,0.32057991516511214,0.1229567498433258,0.02851501961843813,0.11972204680813014,0.028058878853688903,0.03447819251608307,0.29847387759202176,0.2678840226332764,0.09537343882437258,0.32516319604615734,0.08485179081162644,0.010103658565905695,0.06678985701328286,0.05296729063609631,0.03937513582380871,0.13995616967497107
2023-02-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053109887196105855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022722511549480576,0.0,0.0,0.0007933984110054919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947789635726593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05855646391063019,0.0,0.0,0.0,0.0,0.0
2023-02-10 10:00:00,0.1359499751947666,0.14361186430097142,0.037987720305628574,0.024521136160987927,0.03731563166987134,0.10294250847722547,0.07553914363883836,0.06290300083592273,0.15288526689542137,0.14526194881947282,0.44948184704144095,0.134538267731278,0.13885535451814884,0.1483964159173485,0.19159062344491923,0.21664150958702688,0.058689981823071814,0.14491145359976249,0.04922848281517317,0.02060283858094689,0.1399563224367733,0.19675876578917711,0.3269763448696547,0.15023754927456084,0.2646680148947811,0.06947067433562217,0.13527347967386788,0.11831260753231199,0.09885985396615841,0.3652420248554015
2023-02-10 11:00:00,0.1843166493715394,0.14233405476137884,0.06789930179781987,0.04467003630395163,0.05269930622896521,0.16113383059570577,0.1037598317219807,0.13417414875925865,0.153325401944613,0.24987244248205753,0.6237392746434249,0.16602068784479948,0.18563087793749047,0.17107117487764117,0.19430780591562946,0.21999251016218402,0.0882531653997361,0.15210134218682436,0.09019642084213991,0.1978470926343143,0.192343931762634,0.30039559655984494,0.4319726115361645,0.2544829546839872,0.5675271466316724,0.08344146170611104,0.4128732859397381,0.12989533686101562,0.11754483226304216,0.5032819321033626
2023-02-10 12:00:00,0.31582785002525815,0.256880555786558,0.20597028590222471,0.16693373148239982,0.08287728759372695,0.15072342662373434,0.19309938847250008,0.26361808564041095,0.386357427662089,0.39398296383494963,0.6756544225087393,0.388211825040468,0.3718211394978142,0.42547356930551355,0.17782028123636273,0.2834932292135123,0.17082701077379123,0.41114110152494515,0.18128113555896513,0.3591809906309367,0.32201178599571767,0.371069181206238,0.45829935718721326,0.2801230396801496,0.47806226867329804,0.1623403570342414,0.5166340512446768,0.19777156590255465,0.3875310524899386,0.5555577628741307
2023-02-10 13:00:00,0.45744240320780566,0.24345252981441934,0.2032293155737995,0.21671873821561044,0.11114536095780671,0.16090218039796297,0.23370250282039162,0.2530829733283912,0.39030296200905695,0.40337268711346697,0.636588219878061,0.4145964116156593,0.4333603544613107,0.4114614052673553,0.360056732878086,0.2753334069839731,0.16552378319762653,0.39072299936362676,0.21698046960731368,0.38770044789771496,0.4585153946303089,0.42769862072184167,0.489230685322576,0.41996409405788687,0.4400126264051295,0.18505043874659483,0.4827848449219839,0.18453809908965865,0.3419442776533876,0.5854892079829995
2023-02-10 14:00:00,0.4004693853759222,0.276514287415528,0.21653675171910863,0.1944113075896547,0.13043925928670932,0.20089604862127003,0.24832744533125997,0.20963706413213926,0.36758518499475923,0.4243783994093065,0.6081983071919524,0.3799109836448041,0.3968018216753976,0.41905606409725127,0.3131470011278837,0.26563556167543045,0.16863059650502613,0.3826369787553195,0.27146383037228217,0.36471111855647886,0.4055138278415486,0.45652389044027425,0.5089792492543738,0.41790002917079067,0.4084895464476191,0.18552984231834596,0.4976682013629188,0.22898261802639402,0.3779237908650525,0.5774457031258962
2023-02-10 15:00:00,0.45676781343119593,0.309887813823669,0.28500591252111995,0.21443386264165706,0.19281879936262108,0.23823232483070642,0.23326955002363547,0.29081734346530047,0.4337158341358508,0.3789501942305659,0.6026078811559366,0.44198817221211334,0.45506775284768525,0.471789897448172,0.3750407872018752,0.32030043930982505,0.22390162430614283,0.4518923283089762,0.2535999168436019,0.33760427113981983,0.46353749355981333,0.3875891302153686,0.4467621243375636,0.35839754946186136,0.4209558102834107,0.17350633103308694,0.4484233121627234,0.2587538188668569,0.434238705489686,0.5264778004408127
2023-02-10 16:00:00,0.5026676548854997,0.3927367008464308,0.16335467697613637,0.19942126580705088,0.1012314390984985,0.19140237043369793,0.27542664729869937,0.2718902512439872,0.5444783664473505,0.5107841559435432,0.5615383253377108,0.5226894309058188,0.5116483452585053,0.41246906286758955,0.4964383911422661,0.41716773803927426,0.2187266267961052,0.5603423661414099,0.21697846166451878,0.2564204080896135,0.5036736583114757,0.3507698893071379,0.3811397065470507,0.511415779228361,0.38689893994302177,0.16523717488079517,0.39939807405450345,0.25307718222061293,0.4574746256879326,0.4607488359808538
2023-02-10 17:00:00,0.4618728386605713,0.24467668128188536,0.10703785184757054,0.1281737882901234,0.0719651729328831,0.1194616888331929,0.1722367745435364,0.30539899030220263,0.496731223017235,0.38965703285395886,0.4705980159495812,0.4898969070081128,0.4861469495938191,0.38986459042228605,0.3207946105256032,0.3150240144550479,0.23894915774905853,0.4957221809865077,0.172702295130518,0.19958763805099403,0.45944901097322743,0.2570083369236054,0.3052907656049486,0.3870512391618265,0.27532048722509606,0.13251812385078288,0.29070086060231926,0.16105944463958172,0.3813349612161194,0.3633474041733425
2023-02-10 18:00:00,0.4070997081042809,0.1972464903508091,0.06969328221595184,0.043658728506998354,0.06391920931866943,0.11439236535053687,0.15773619405769806,0.22321519362807862,0.39495092114987085,0.2607652377315577,0.3204779181585584,0.3974138566983039,0.3974357464284047,0.2985378857099054,0.38817715270976055,0.25865236491223637,0.20676035455775918,0.38755300776823287,0.0880844475833283,0.12353287276381285,0.4042648360067622,0.22430269461542426,0.1730030744710348,0.3137608443607516,0.17086604400530342,0.08812628492303676,0.1805393706713787,0.18088617793341083,0.31471578788324633,0.22269005623384175
2023-02-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.006745875719023727,0.0,0.046533541762047256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02449974177532134,0.0,0.0,0.00948557374036719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972776676138993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16819884895427134,0.0,0.0022462763662740325,0.0,0.0,0.007727445017382475
2023-02-11 10:00:00,0.17166440534563182,0.15348666993878457,0.020008642879310114,0.013441709797403636,0.02093838574309845,0.02154017470161153,0.11049852002255736,0.00693580468465732,0.2096431705457163,0.12505102297301193,0.2939008144252855,0.21547274428613136,0.19141464164070152,0.27081860988575956,0.2068352136122778,0.19609833334544152,0.0028119256689528305,0.19153607191719169,0.011277716561992265,0.037970367190563695,0.17272395910833588,0.10529882978624194,0.12577883179195296,0.123625034051261,0.20218384712504164,0.015594457911169476,0.08350198981953116,0.09801518454453609,0.19642185911945306,0.13871837923748634
2023-02-11 11:00:00,0.43793707494233314,0.21146249045331691,0.03866875199335754,0.03527746385609736,0.03976249442674977,0.03464200724278824,0.13135664433418925,0.07612270163724488,0.41352190011815104,0.24947997819300316,0.48468278488486255,0.4881838050628968,0.46548814271909783,0.3994413458209847,0.23256875994862966,0.2997445334951485,0.04679501431851491,0.38249714239375177,0.07262935313821148,0.15776455886619406,0.42976394891311864,0.20085517051317736,0.2766510096999472,0.2127696021640352,0.27303560859723247,0.05143261582086481,0.2809477731687083,0.10285745179383118,0.25992504621502965,0.2934780411639708
2023-02-11 12:00:00,0.4188392109229586,0.33175896820747613,0.06196246747595812,0.07061786743847864,0.056623713050833226,0.05145681591782148,0.23640645848550848,0.03713406423425011,0.38692581985810803,0.3877269211495996,0.5847117703073409,0.4419164677832606,0.426242315240515,0.34819926541243706,0.24978677062274993,0.37047768536590464,0.028790916108727218,0.35523709893471206,0.11744017120393938,0.22831152447138373,0.41666543791372607,0.36096208815410974,0.42642584807143785,0.2712000351422111,0.2889176082372737,0.07897488664115361,0.36368779792575334,0.1981405401746456,0.27160911093323276,0.4283551823256474
2023-02-11 13:00:00,0.36831999741580496,0.31301923578971713,0.1071904410014923,0.11238059719212025,0.09320480817552114,0.0830706994952905,0.22557716675351908,0.06911642010632621,0.3057362457525783,0.4233980513721885,0.7011242455842864,0.3778734485111253,0.37600530856448394,0.29183753557421505,0.2554970002448622,0.3465361590670112,0.05882823986003772,0.30755256829522004,0.13750670246642285,0.3101633443299845,0.3715767232847276,0.43531143818011353,0.49819594714241955,0.3339671324763027,0.5041518710284296,0.10625990404069176,0.47022328283277076,0.16664734146144938,0.2723491074256343,0.49812589347959646
2023-02-11 14:00:00,0.34116556201663484,0.2736843420246435,0.10438924141330193,0.11871885378639029,0.13585494143370855,0.10965594256285231,0.19987492056320327,0.052588354708916464,0.2916565618287803,0.3442032170711641,0.5641960370356467,0.351655459498375,0.3522837566651879,0.34720922318231306,0.2599770117065404,0.30990410775631494,0.05749079941717392,0.2939524959852674,0.16599021273191258,0.34236732419764976,0.3442094314157647,0.445134815387018,0.4331836579330221,0.329313852508332,0.4936831656314005,0.12811802183918983,0.3922361793701534,0.15629881916055616,0.26350605659655413,0.4216872962313155
2023-02-11 15:00:00,0.22021393651009388,0.2940744963560192,0.09820668678085304,0.11020172763737927,0.10362120722239257,0.0965414775876446,0.24853901865662692,0.03218241132182586,0.20778813705066038,0.3432500135960797,0.4634891997095063,0.21658757671233295,0.21513627520201206,0.22212885271876545,0.20816944709058735,0.280371284757132,0.03638508915567162,0.1934456911940318,0.16345784159420942,0.36974243412185354,0.22715833193815382,0.4301251515550265,0.34976122638751017,0.28854469145376904,0.4390965315145871,0.11873353583767272,0.3099069270505171,0.1831126601776332,0.157729092380772,0.3759981070282956
