time,LesEtchemins_1,Montmagny_1,Charlevoix-Est_1,LeHaut-Saint-Laurent_1,Beauharnois-Salaberry_1,Roussillon_1,Bellechasse_1,LesJardins-de-Napierville_1,Vallée-de-l'Or_1
2023-12-10 09:00:00,0.7180837777256964,0.5929515952120223,0.5104642621676126,0.6038101802269616,0.8691626673936843,1.0,0.4528969601169228,1.0,0.9996157443523407
2023-12-10 10:00:00,0.7323689171671868,0.607031341890494,0.48001833518346143,0.9131182946761448,1.0,1.0,0.38222903490066523,1.0,0.9958910118705696
2023-12-10 11:00:00,0.8315419522921244,0.6539842111865679,0.517611113289992,0.909630345304807,1.0,1.0,0.4753940106928348,1.0,0.9794526827500926
2023-12-10 12:00:00,0.9056867429614067,0.6762643141547838,0.7362137156724929,0.8649311238527297,1.0,1.0,0.5055265463888645,1.0,0.9302166371213063
2023-12-10 13:00:00,0.9495781486233076,0.6865495086212953,0.7079395457108815,0.9026848364869752,1.0,1.0,0.49569954253733156,1.0,0.8367098931802642
2023-12-10 14:00:00,0.958069661060969,0.6977948299050332,0.9005379157265027,0.6971244562665623,1.0,1.0,0.5367893226444721,1.0,0.7300250374608568
2023-12-10 15:00:00,0.9922237932682038,0.690568346430858,0.9998587387800217,0.47604481985171637,0.7128211966156959,1.0,0.5349098206311464,1.0,0.6661790173417992
2023-12-10 16:00:00,0.993212520480156,0.7749571736653645,1.0,0.734023006459077,0.9256700271368026,1.0,0.6624357604980469,1.0,0.6125772193570932
2023-12-10 17:00:00,0.9926703655719757,0.7999018605550131,1.0,0.9104011244575183,0.9709738743305205,1.0,0.6998527908325195,1.0,0.5287677369183963
2023-12-10 18:00:00,0.9922040343284607,0.8116570790608724,1.0,0.9335713361700376,0.9334924978017807,1.0,0.7174856185913085,1.0,0.4621768588986661
2023-12-10 19:00:00,0.959206215441227,0.8457370948791504,0.9838972229758897,0.9007686576247215,0.8814098963141441,1.0,0.7625522631406783,1.0,0.45279828889502416
2023-12-10 20:00:00,0.9695530390739441,0.9335991906126341,0.9407015415032705,0.8170036387443543,0.7322998633980751,1.0,0.8969222916662692,1.0,0.39601067756613095
2023-12-10 21:00:00,0.9605729409058889,0.9222649476925532,0.8920852022369702,0.7089065101742743,0.5226508235931396,0.8995108324289321,0.8679818311333656,1.0,0.5427550014356771
2023-12-10 22:00:00,0.893814553618431,0.8506102579832077,0.9123411384224891,0.5871197642882664,0.39046310424804687,0.543125376701355,0.6511979816853999,0.9153322860598563,0.6328834362328052
2023-12-10 23:00:00,0.7916789631048838,0.7788733224074046,0.8596260499954224,0.6464450983206431,0.43871223449707036,0.33535430908203123,0.5745195759832858,0.567182466983795,0.6284862727257938
2023-12-11 00:00:00,0.7964529952406884,0.8125848731398583,0.8332230401039123,0.6283591534694035,0.5337532019615173,0.43284217834472655,0.6543028770387171,0.3697688293457031,0.7212680526905589
