time,Capital_1,MountWaddington_3,Stikine_1,Stikine_2,CowichanValley_1,PowellRiver_2,FraserValley_1,FraserValley_2,FraserValley_3,Comox-Strathcona_1,Comox-Strathcona_2,Comox-Strathcona_3,EastKootenay_1,EastKootenay_2,CentralKootenay_1,CentralKootenay_2,CentralKootenay_3,CentralOkanagan_1,Nanaimo_1,GreaterVancouver_1,KootenayBoundary_2,KootenayBoundary_1,Alberni-Clayoquot_3,Alberni-Clayoquot_2,MountWaddington_2,Alberni-Clayoquot_1,NorthOkanagan_1,SunshineCoast_2,SunshineCoast_1,Squamish-Lillooet_3,Squamish-Lillooet_2,Squamish-Lillooet_1,Okanagan-Similkameen_1,MountWaddington_1,PowellRiver_1,CowichanValley_2,CentralCoast_2,CentralCoast_3,Kitimat-Stikine_1,Kitimat-Stikine_2,Cariboo_1,Fraser-FortGeorge_1,PeaceRiver_1,CentralCoast_1,Columbia-Shuswap_1,Columbia-Shuswap_2,Skeena-QueenCharlotte_3,Skeena-QueenCharlotte_2,Skeena-QueenCharlotte_1,Bulkley-Nechako_1,Capital_2,Thompson-Nicola_1,Thompson-Nicola_2,Cariboo_2,Okanagan-Similkameen_2,GreaterVancouver_2,Nanaimo_2,NorthOkanagan_2,Thompson-Nicola_4
2023-05-10 12:00:00,0.009301807127065128,0.12791732503175735,0.12881451598882118,0.176468429806355,0.008299511207474602,0.006974145683149497,0.06432287489148703,0.0213248438117179,0.029647008681839167,0.0419071001588152,0.06092682744243315,0.06415433649260263,0.0068807342530865425,0.007222866917911329,0.001549121170588162,0.003463579152400295,0.0029547462482815206,0.0028577432533105213,6.85944656531016e-05,0.005297745423657554,0.002082395479083061,0.005809984542429447,0.03616940991746056,0.032767808870835746,0.11984846845821097,0.0202358431286282,0.000573692438857896,0.0020588560567961797,0.004902572300699023,0.08227145910263062,0.02426216202063693,0.027658298648893832,0.010130971912294626,0.0855413672298193,0.006478818465883916,0.0036108674026197863,0.055634199612099554,0.14639006938913773,0.11862436615665192,0.07644556638955231,0.02808753724125299,0.06140262405405629,0.1188473278196814,0.058220216626751,0.00018928920680826359,0.0024824785678224134,0.7046743166446687,0.7115698487311602,0.48427097305174793,0.02722499618927638,0.01046453301794827,0.020817667521310573,0.018260806096774166,0.046324848058548834,0.007990753445774318,0.002893071440713746,0.006257767714560033,0.0036374759248324804,0.009029561669537518
2023-05-10 13:00:00,0.010827710098690456,0.24279157808125018,0.1593697370651448,0.2235541655582803,0.013351042626632587,0.017940689406047265,0.11967177736488255,0.07510442658581516,0.08165066095915706,0.09181381016396559,0.13054868089833432,0.13635274501374137,0.020800843058448093,0.008890268049742045,0.005839780850902848,0.006059843065838019,0.005539056801277658,0.0005169438322385152,0.0,0.012344512354050366,0.00670712615052859,0.013392765286068121,0.06614293744166692,0.05855845336209644,0.22916846440070202,0.03056676111287541,0.0012984683577503477,0.01063005569908354,0.01636522323720985,0.12444272619154716,0.05572680925329527,0.0604334987534417,0.021322765685617924,0.17223538183271883,0.016560636374812858,0.005253333341744212,0.15545282844839423,0.2515037906735108,0.2418823675979191,0.11276761351336895,0.047840150456536897,0.047369087095249375,0.16724309560280656,0.1616018518702737,0.0017317225005139005,0.0027206578037955544,0.7658549854447765,0.7722767604887486,0.5764488596204786,0.059808373364309456,0.012181173861026764,0.03288994844212676,0.04147562469045322,0.0876528863974593,0.025717182559892537,0.015154571714145798,0.009072849787771701,0.004323393713150706,0.013472867888031585
2023-05-10 14:00:00,0.011476161811086866,0.25779005466997623,0.20460007963475765,0.27230033037261425,0.02252340551879671,0.030329173412173987,0.17317440076307813,0.1733968580581925,0.17653160032900894,0.11850658830828392,0.16949152238134826,0.17655929755132932,0.047225642380745794,0.011749411421386819,0.015109794084792549,0.0062455018019924565,0.00609179153714491,0.0011498658110698063,0.00015632707625627516,0.017053920956594602,0.005801557898521423,0.003931016040345033,0.11505546950631669,0.09707074558193032,0.24360343980292481,0.04564944217602412,0.0004451055399009159,0.007845550965931682,0.02574057386153274,0.14061782047152516,0.07410661106308299,0.08085567962792183,0.04060537692159415,0.2582264961838723,0.027996160072775986,0.00831182616452376,0.278731116488062,0.28967541079069004,0.35638537646389346,0.14761610102485598,0.0789459488757632,0.03806842189211889,0.17368081465095014,0.29495421472294575,0.004995037574659694,0.0027311608330769974,0.7989677554272837,0.8045513293612749,0.6026989258200892,0.0963295095814047,0.012910682037472724,0.03994624784046953,0.07224382883671558,0.11196561416983601,0.08348343095742165,0.020630892281021388,0.007448475162188211,0.007285569129245622,0.018079947086446214
2023-05-10 15:00:00,0.008925224153531924,0.26643170125782484,0.22049780080599762,0.2821439421302248,0.015545187816023827,0.07477359361325701,0.24600320924412114,0.17635782959786328,0.1993121475252238,0.14635785660204975,0.28070037426427,0.2961400389757294,0.021936553006893716,0.00819072219102006,0.01362242913764456,0.01957842184851567,0.019329807019752003,0.03936793039242426,0.0011904369418819746,0.051071731969714165,0.0359141339113315,0.020589259651799998,0.18348177133335003,0.1636974192884835,0.25435107134282586,0.06096686638063856,0.010339923234922546,0.034689933955669404,0.09982949109541045,0.2210557439923286,0.15445647618008984,0.1591208239644766,0.07724196333438157,0.3192567338466644,0.06915065094828605,0.005153844604889551,0.4170948728251046,0.2685212309144694,0.3855245216631552,0.1456369825032815,0.20633920986679463,0.05321075361432895,0.17899813257963268,0.44468306806580765,0.012878069511868736,0.012767427844757383,0.761003675826134,0.7666246043611316,0.5758989314590729,0.1989301803404534,0.010040877172723414,0.07069449448901595,0.08992389875379478,0.18414475156502288,0.12572761498391627,0.033807329939944404,0.028872052803635594,0.0382614336588553,0.031348864239725195
2023-05-10 16:00:00,0.016003111501534776,0.22035665499866003,0.21488231344409633,0.2915932720502682,0.03430813176764382,0.08853034507483243,0.2913982968438755,0.19781375973062076,0.2467243749716065,0.08331352038738818,0.3115434602674629,0.3301310451701283,0.01021374963223934,0.0052652163254587265,0.02808843836512255,0.02327283699686328,0.023564189380925634,0.047471751347184184,0.0,0.02385050741689546,0.014431031992038093,0.05600524753332139,0.09539858633445368,0.08863537916405634,0.20929277833137244,0.043143161982297895,0.04561115067984377,0.015684335198667312,0.10196133644216591,0.24899890621503198,0.15708903942671085,0.18304236605763435,0.1530744766257703,0.3137072127252817,0.08195223299356605,0.006705000234974756,0.39742661261866824,0.23427864952334046,0.45737126961560326,0.15190469071898663,0.2799280062900348,0.05883653897581235,0.1383249037162409,0.4848042390675381,0.014013856070285493,0.012627185664393682,0.7577386755520297,0.7645990213565528,0.572259642529872,0.3023254730138514,0.018003500439226622,0.08837035178912409,0.1138843324870774,0.24789749377424072,0.22793476000428198,0.004633348871554648,0.021917670170466103,0.0045168984042746685,0.054162822668299526
2023-05-10 17:00:00,0.027801448727647463,0.142696608838439,0.18921256933953148,0.27452298328976765,0.04036294842759768,0.04933459714055061,0.28986825888807116,0.18356542228975076,0.26640747353434563,0.03269036150609071,0.22476311924202097,0.23692980433885863,0.01801652028372413,0.02500985204781357,0.046178348103295186,0.018213118026033044,0.018816605611987735,0.08691772138079007,0.00012701508899529772,0.006197951063513756,0.003391002876063188,0.01687223806977272,0.036397458372844596,0.03215692321685228,0.13532658875816397,0.03079267134269079,0.04232009299099445,0.0035639683571126726,0.04571407928235001,0.22785448389748733,0.1130551688373089,0.12874508305556243,0.05071972215548158,0.2427763900876045,0.045539628129739024,0.007947324555781152,0.32706138739298135,0.1791567001363327,0.45414117756234074,0.1705058126298474,0.25363549340448593,0.03789711425186327,0.11659150228508422,0.3959667538414741,0.023054811033335596,0.023796329379759052,0.7349370622923296,0.7405227970797568,0.5959001476630088,0.34160992715645705,0.031276629818603394,0.07950238090121384,0.14045075186048492,0.20112751667472448,0.13387032002210617,0.00036501544926847724,0.006072214394807815,0.04533701343195779,0.08155962596337
2023-05-10 18:00:00,0.02208438768982887,0.0919667626917362,0.1631325769668149,0.22899089524122038,0.027423850322763125,0.028194719894478717,0.23252107358791613,0.1302635280855677,0.1544026097790761,0.02741723687316363,0.1306682974845171,0.13606647851375434,0.013765119937689682,0.02419560057944373,0.022690502709668613,0.017267105216160417,0.01801784892121087,0.11510550354917844,0.0,0.007959707868950708,0.0006404368331034977,0.0011121204619606335,0.06678067196574475,0.056536424640904775,0.08888084214594628,0.05754432267612881,0.00990730205816882,0.0033378468702236815,0.02618180286553171,0.19718736336049103,0.08346974072770938,0.11139125774717994,0.05432226719334721,0.17077881667017938,0.026025895287211123,0.003169427464405695,0.2298941772610977,0.1523778712441181,0.4609651384051416,0.14491468248862613,0.14192465178939428,0.015314501663142781,0.0920259095580728,0.25496994546775165,0.010357035696506499,0.01612000907347961,0.7327908094371518,0.7368686613626777,0.6205913341141513,0.26257388547062865,0.02484493615105748,0.08331071249463338,0.1310745104334571,0.13102016828954222,0.05311877312138676,0.0014503268897533418,0.0036303760359684633,0.04979237368064267,0.08128191751286835
2023-05-10 19:00:00,0.03034236628148291,0.07663777654469012,0.1511587576115521,0.1997630386249484,0.03390856225457456,0.022506548153857386,0.19167712447318166,0.05763068014247851,0.09957229404286903,0.015478670344902915,0.09619076126920324,0.09987144745599764,0.026470569148659705,0.02310764344115006,0.019252743607629897,0.016300619222844637,0.016891344345134236,0.057606585472822186,0.00220466377834479,0.0100004161468574,0.0010183024530609449,0.0018402864784002302,0.07327500856584973,0.06480779458176006,0.0743161943251336,0.06645618024799557,0.01465144058423383,0.005227459437317319,0.020361263172494044,0.11837128571752047,0.06998187547342644,0.0972566586857041,0.026366400774568317,0.14686009986698628,0.02077527521894528,0.0011932188355260425,0.16518831045976995,0.09928002658075297,0.3613084713841827,0.12935324331194586,0.08775461823831904,0.0063245206944785035,0.05970014441120728,0.1524523969405684,0.006931300573050975,0.027106571644544605,0.7287555480003358,0.7326308866124601,0.573319336829647,0.18676432705449833,0.03413516206666827,0.07086471949111331,0.1018452940678054,0.08555980849130586,0.02370972811244428,0.005976347550749779,0.009551925212144853,0.05496084947671209,0.06146868702362884
2023-05-10 20:00:00,0.07072196026643117,0.046104755997657766,0.13525785893271458,0.18564898057031282,0.045505260055263834,0.01626404867817958,0.18699283093214036,0.06687491045756773,0.10534034372730687,0.009439777537034106,0.06853554978966712,0.07097713487652631,0.006885580055807766,0.005257895584953459,0.007697029787561168,0.020553714636092388,0.020486279625607576,0.04334381803870201,0.008300420815745991,0.005689885030899728,0.001713505300382773,0.003818900858362516,0.04462379142642021,0.048705426684834734,0.044740058525844846,0.047654646717839776,0.013711793731365886,0.006102701839473513,0.017102879335482917,0.057604684730370836,0.04862178661343124,0.07555697542925675,0.008491089716553686,0.14090056770443918,0.01549959116257154,0.0026950273745589785,0.09463933960630977,0.05429704272027672,0.21616683009434753,0.15447761824118417,0.07123678433488714,0.013066303773589851,0.04599233690212976,0.09605188462240939,0.009690818976272235,0.01925200328230858,0.7155156375996528,0.720443489998579,0.4921876290440559,0.13562424362809566,0.07922053183428943,0.06632097410884769,0.08917691457226419,0.06660091197219761,0.03757436041720211,0.0018263037183455057,0.028464275548855462,0.04841059748615537,0.054610273018479344
2023-05-10 21:00:00,0.1031491101036469,0.03328562085926532,0.1473625379048775,0.19194173403780604,0.04745026441911856,0.0060742918464044724,0.1594823640314015,0.05763790030371059,0.0646310780468312,0.0043025203679616635,0.03730391107765691,0.03838025393107763,0.0007527316008743487,0.0003721167853004054,0.0035395779493062394,0.01456090544660886,0.01435503787320593,0.044809940556685135,0.009939948767423632,0.0041457646765879225,0.001728409342467785,0.008812984749674797,0.020190908403860196,0.022829851934855636,0.032059265380656274,0.03247645813557837,0.008121862007038934,0.00038322900732358294,0.006881868549519115,0.04236402283112209,0.029804035329984286,0.06678251235849328,0.0039046430494636295,0.10427010739147662,0.0059051638039258805,0.004207122599085172,0.04278985747746353,0.03254949063062668,0.12674231263533442,0.16276198015561394,0.0544085476479747,0.017207857925655705,0.05568986961433477,0.04972933840905798,0.014629765403541651,0.006639956879344853,0.6916926726891146,0.6964164109155533,0.45633317348937824,0.10574482089805379,0.11527438107877969,0.06935549840782627,0.07383634145964275,0.044458664157173845,0.05064710605889558,0.0009451827300446374,0.01596130073070526,0.01693660464669977,0.06251268554817546
2023-05-10 22:00:00,0.11864661544561383,0.022847863405942918,0.17071868327663878,0.2021854577993398,0.05222108569410113,0.001962091363966465,0.14646144681356169,0.04191532932221889,0.04282738689671863,0.0027825503968275512,0.02538949161501867,0.026124865077435968,0.001505569623489129,0.0006250952733190436,0.0017447449752817984,0.007867343171189228,0.006416927906482116,0.10206973145405451,0.018679239451885224,0.001179563243474279,0.00528477169573307,0.01750239794452985,0.008530423558420604,0.01261793845079162,0.021458291212717695,0.025972441186507544,0.007052123642393521,0.0,0.0008957902921570671,0.05750075019068187,0.026059461198747153,0.06459150995645259,0.005484525142237545,0.07411835286319254,0.0018111612590459676,0.007073063875238099,0.011680601288018556,0.01660996083041718,0.0819120132744732,0.12162353922258795,0.04011947296695276,0.03873253931554983,0.055098613821439935,0.02773767237776312,0.06616226534951816,0.01006979916583408,0.6857156073566405,0.6901229480188339,0.46337377340082203,0.0629539198938895,0.13147943425923583,0.09652136443465044,0.08170590050970064,0.03874520769850774,0.02954431152902543,0.0009333958689655576,0.016651436798274518,0.04138358056545257,0.07573530725683225
2023-05-10 23:00:00,0.14232994981110095,0.019336959394812586,0.20756530628583142,0.21846658948982986,0.05930311204658613,0.0009300454705953599,0.09987505768510428,0.0340677009048787,0.02665530336174098,0.0028359573621016287,0.022820159013250046,0.02374337369146256,0.005290194130257556,0.003378057385745801,0.0013167232631341272,0.00282219595896701,0.002772191277016764,0.1076836286485195,0.02604082504908244,0.00026980694915567125,0.0012054769322276115,0.0009397454932332039,0.004872534763481882,0.009999305192719805,0.017909223158602362,0.022194720647401283,0.003978089562484197,0.0,0.0,0.054796500090095734,0.020781683317489093,0.05382597615735398,0.005231325682252645,0.05087179758548736,0.0008585035113187937,0.01006611679163244,0.005714221735452784,0.013877518929798027,0.07854116265412786,0.09772502042772904,0.04504096792367373,0.05024627245119157,0.057419515165525487,0.01999683280443323,0.0755239765684713,0.016553059254180304,0.7100586950754927,0.7146603485173546,0.49776831159668583,0.048224765814288875,0.15579434034414588,0.084307072937037,0.08546382461307622,0.03510320333052765,0.03216382879763841,0.0012014292074101311,0.017283826234440008,0.05729549770908697,0.07640414115605931
2023-05-11 00:00:00,0.12722645307580627,0.02518128814101219,0.20599371397188887,0.19443866799367926,0.05436426921851105,0.0020589105846981204,0.07678267142989417,0.02923332059925253,0.017170908782969823,0.004227455490483688,0.030391271577349728,0.03140888493221539,0.013018029630184174,0.014969098403265602,0.00390812292047169,0.005125782387331129,0.005348642491128134,0.11255638947089512,0.03395451455066601,0.0014025777152606416,0.0005271945024530092,0.0,0.00936898447573185,0.01806661708111113,0.02331600753797425,0.02421998935441176,0.005068276396819524,0.00013988238241937424,0.0013576000846094553,0.055596682329972585,0.01799225410239564,0.051475914178623086,0.006316959280520678,0.04341294178068637,0.0019005328474136496,0.010384959884815748,0.003332660578448197,0.016975099647353435,0.07796060448276322,0.08378898660586756,0.04784409858828241,0.058088149729202364,0.05204848633894511,0.024209930126009315,0.07223706687038595,0.01922211157666011,0.7150300412384735,0.7200799117959106,0.5111275466171002,0.04063986513073797,0.13870236305519934,0.062187279986612706,0.09082695998025662,0.038440964884378696,0.033334466218948366,0.0033256883706365317,0.026051975811521216,0.03591542285467897,0.0852788595629461
