time,MountWaddington_1,Skeena-QueenCharlotte_1,Kitimat-Stikine_1,Bulkley-Nechako_1,Columbia-Shuswap_1,Thompson-Nicola_1,Cariboo_1,Thompson-Nicola_2
2023-03-10 12:00:00,0.05931359037160873,0.45360729201656314,0.8075082585425443,0.5223904686586723,0.4091474026577039,0.11556671506979248,0.0662269976362586,0.04223956048037067
2023-03-10 13:00:00,0.060389632824063295,0.4977968236253313,0.8444530597790866,0.6974239594820473,0.43041768218983306,0.11544207245788787,0.08035838765007529,0.03735707381006444
2023-03-10 14:00:00,0.06928648806214331,0.6583245791430058,0.8957001626827344,0.7941987360241237,0.4702184880220077,0.09558389267009315,0.09193505410612982,0.029638442722233857
2023-03-10 15:00:00,0.16260236603915693,0.5691798444286638,0.8196504077651132,0.6951843225404069,0.8187180806527082,0.09029248267637958,0.0689550729383799,0.04317788591890624
2023-03-10 16:00:00,0.18927229554355143,0.5543091415257557,0.8274433939893479,0.7781429593541002,0.7426970143277537,0.0840944942696528,0.11394906864078208,0.044540408357526325
2023-03-10 17:00:00,0.17065395716428752,0.5132793323080176,0.8522901739746749,0.808796615694408,0.5268645196408033,0.08099150141983319,0.17601325964893802,0.02415434359375274
2023-03-10 18:00:00,0.14424970641136167,0.5400887491132902,0.8724808175630971,0.8205647512276968,0.47994311531836326,0.1443783748962662,0.32364572880789627,0.025763165318604675
2023-03-10 19:00:00,0.12318594736754897,0.6133082562944164,0.8812138700695104,0.8526186094957369,0.48240415740419507,0.19895662814604512,0.43227563313293166,0.03963287367513685
2023-03-10 20:00:00,0.10252976413369179,0.710541491482569,0.8758750584133913,0.8697581269619639,0.5028043616766278,0.17139090317442554,0.3888459790853613,0.04944349093193357
2023-03-10 21:00:00,0.08376515720188615,0.834070809930563,0.8465797863124122,0.861042562000177,0.475913418138569,0.13609846390106461,0.2734887297045101,0.05091890702644985
2023-03-10 22:00:00,0.0963962274134159,0.922476500376411,0.8301480063879992,0.8222386644339119,0.439730922681364,0.10966975560468255,0.19728333888914093,0.047252949841997835
2023-03-10 23:00:00,0.14431899131834502,0.9642686245104539,0.8280531785773557,0.7973678853555962,0.41911349761892447,0.09440383557343117,0.16351126206361435,0.04331069275736808
2023-03-11 00:00:00,0.23974809616804119,0.9786506072982498,0.8689074645243899,0.7695664175406648,0.4147032205557281,0.08648547737435859,0.15290042120116676,0.04477627921510827
2023-03-11 01:00:00,0.3830026921004056,0.9812236158744149,0.8677367183398195,0.7269113380489526,0.36854111512953586,0.08428720241920513,0.14953333712606265,0.04613719599039266
2023-03-11 02:00:00,0.5010983682930469,0.984069141110648,0.8655220585767651,0.7129649442544691,0.33429076590998597,0.09468485825666875,0.15398492002013053,0.047590115831205336
2023-03-11 03:00:00,0.7141639364242551,0.9558775909050653,0.8576217379494453,0.7233226929439439,0.2765154218876904,0.08378914469345049,0.16076690600168975,0.04304632112609617
2023-03-11 04:00:00,0.8380731599926946,0.9912268960994222,0.8660043378615043,0.7201014959370646,0.2517617747119882,0.09373979917078308,0.16070008558983154,0.041952142263903765
2023-03-11 05:00:00,0.9118550380110739,0.9944565282567687,0.8719209636894749,0.706631138170207,0.2466370435668663,0.1055732241905097,0.16873821828683666,0.043918637441414776
2023-03-11 06:00:00,0.9703827709794045,0.9966960611161978,0.8901472794967638,0.6675099298137206,0.24294926843859932,0.10841938096013934,0.14849696357819164,0.044837053262374624
2023-03-11 07:00:00,0.9904165262579917,0.9998301418449568,0.8888651207089424,0.6369295134257388,0.26651087678968904,0.11004388199385369,0.13219243970445607,0.045219148756428205
2023-03-11 08:00:00,0.9944695494055749,1.0,0.9055967845379467,0.6194011204441386,0.27903828562660654,0.11537746420638129,0.1302751618217338,0.046224444639502156
2023-03-11 09:00:00,0.9977774550318718,1.0,0.9166899296137649,0.6118384059490981,0.2561201119897041,0.10380100968209179,0.08510577426715328,0.03631475274761517
