time,Dufferin_1,Dufferin_2,Wellington_1,Huron_1,Perth_1,Grey_1,Wellington_2
2023-01-03 12:00:00,0.23781700402498243,0.34445667266845703,0.37978881530463693,0.38938203483819955,0.5449019825458525,0.3635100173950195,0.3922220664471388
2023-01-03 13:00:00,0.20968327641487117,0.2913582269847393,0.3558386928588152,0.34765722297132007,0.5188301956653594,0.3167804080247879,0.37378983736038207
2023-01-03 14:00:00,0.1853353981673717,0.24125427976250646,0.3168683280795812,0.30729491714388124,0.4581589925289154,0.2732646911591291,0.330694310888648
2023-01-03 15:00:00,0.10071778632700443,0.09119844049215317,0.1833530832082033,0.22449437718838447,0.30770140737295143,0.11788307093083858,0.20295440107583995
2023-01-03 16:00:00,0.26072078108787533,0.09979128897190094,0.35055222287774085,0.38774040192365644,0.44818579912185663,0.18759631179273129,0.35981708474457264
2023-01-03 17:00:00,0.3254290877282619,0.22526053726673123,0.4215315026044846,0.47865551173686977,0.5419200932979583,0.3074946179986,0.44176594674587244
2023-01-03 18:00:00,0.43646429538726805,0.41256252288818357,0.6470937194675206,0.8031700440496206,0.8427062194049357,0.5140281448513269,0.682437635809183
2023-01-03 19:00:00,0.5583097195625304,0.5155450129508972,0.7467373093962669,0.8366871666163206,0.8833787362277508,0.6238007497042417,0.7515452151000498
2023-01-03 20:00:00,0.5826007248461247,0.4465811038017272,0.8048413658887147,0.8091771284490823,0.8651368607580662,0.6332192446291446,0.7917013531923293
2023-01-03 21:00:00,0.6995289480686188,0.4119958123564719,0.8976686267554759,0.8433557029813528,0.9364193813502788,0.6534539419412613,0.8880041926354169
2023-01-03 22:00:00,0.5808790299296378,0.4323772896826267,0.8624705100059508,0.781430490836501,0.9696118240058422,0.6471418606489896,0.8956911796331406
2023-01-03 23:00:00,0.5883700607717037,0.4954939511418342,0.813834056481719,0.7701619125902652,0.9199474194645881,0.6593168994784354,0.8412750114500522
2023-01-04 00:00:00,0.6264894483983516,0.5410300196707247,0.8218996471166611,0.7609962534159421,0.8947125540673732,0.6758071641623973,0.8339501781761646
2023-01-04 01:00:00,0.5027983570098876,0.49467507481575,0.7719215869158506,0.8641957314312457,0.9151681427657603,0.6325183591991662,0.819196694418788
2023-01-04 02:00:00,0.4614896571636199,0.2865308164060115,0.7387024272978305,0.904071231484413,0.9112991532683372,0.507295531630516,0.7748552394658327
2023-01-04 03:00:00,0.4111925999820232,0.2616445569694042,0.716344881132245,0.7496585266292095,0.8991517727077005,0.47452377103269094,0.736400834992528
2023-01-04 04:00:00,0.44822252631187437,0.3118750870227814,0.6349895423650741,0.5188416990637779,0.7119525758922101,0.47693544059991827,0.6109650118649005
2023-01-04 05:00:00,0.447323979139328,0.3551032249629497,0.6179773891717195,0.49321916908025737,0.6588025985658168,0.4921450776606798,0.6009567262977361
2023-01-04 06:00:00,0.3770892180502414,0.32370606675744057,0.5821276158094405,0.4962079168856143,0.6404367244243621,0.4683132573962211,0.5777176322787999
2023-01-04 07:00:00,0.38878402709960935,0.36184406667947766,0.5765696664154529,0.505698318555951,0.6860776616632938,0.47626661732792847,0.5628979063034056
2023-01-04 08:00:00,0.4202684724330902,0.4561834195256233,0.6036677876859903,0.4534504724293947,0.6488659067451953,0.5521077945828436,0.59585861697793
2023-01-04 09:00:00,0.36099208831787105,0.48488007068634026,0.41648438930511467,0.28542881406843656,0.3797536087036133,0.5023973417282104,0.4036295441538095
2023-01-04 10:00:00,0.2573031729459762,0.37437639325857164,0.3595010361075401,0.32044594652950764,0.3632877731323242,0.41269989833235743,0.3825468237698078
2023-01-04 11:00:00,0.21963542670011516,0.27930736050009725,0.3556455852091312,0.33848176121711726,0.3931023406982421,0.3462431310862302,0.38259965904057025
2023-01-04 12:00:00,0.26841827452182765,0.3489417931437492,0.37646875955164427,0.3932706451416016,0.430416374206543,0.39757308587431905,0.38517864674329755
2023-01-04 13:00:00,0.2725834466516971,0.4565774691104888,0.4472248066216707,0.5472951835393904,0.5654639756679534,0.49626423656940455,0.4846518248319625
2023-01-04 14:00:00,0.3233899307250976,0.6189552484452724,0.5584568394720553,0.720587004572153,0.717717727869749,0.6444906199723481,0.6185474224388599
2023-01-04 15:00:00,0.23566069364547726,0.47161842703819273,0.49718596927821634,0.6840784991532564,0.7168155042827129,0.5246536606550216,0.5410416220873593
2023-01-04 16:00:00,0.27577506095170967,0.4080877304077148,0.5158395859599113,0.7120721364766359,0.7366744419932365,0.479764335155487,0.5228041622787714
2023-01-04 17:00:00,0.2058204789459705,0.27977899804711337,0.476549364849925,0.6699810961633919,0.6929342387616633,0.38127289302647105,0.48488216876983636
2023-01-04 18:00:00,0.20547556936740874,0.32958349317312235,0.41854544714093206,0.633684599995613,0.6534534780681132,0.3730126915872096,0.44258319102227683
2023-01-04 19:00:00,0.3809224319458008,0.44511183261871334,0.6270009676367044,0.8404333577305079,0.8621207587420939,0.510593402981758,0.6469506534188985
2023-01-04 20:00:00,0.48353636503219605,0.5878928756713866,0.7518983004242181,0.8547941142320632,0.8948566798865794,0.6885424262285231,0.7882160872220993
2023-01-04 21:00:00,0.49131967186927794,0.679105689227581,0.7640454684197903,0.9011682494729756,0.936437277495861,0.7505992244929074,0.8122200474143026
2023-01-04 22:00:00,0.564707235097885,0.5867047636210918,0.8363731317967176,0.936845379769802,0.9704164625704288,0.7157604848593473,0.8746207981556653
2023-01-04 23:00:00,0.6622214263677596,0.5958853042125701,0.8832620500028132,0.9503186332434415,0.972541898190975,0.7367467103898524,0.8990978578478097
2023-01-05 00:00:00,0.6310286311805248,0.6357412783801556,0.8949120143800975,0.9831843823194503,0.9905274274945258,0.7792498046904802,0.9369455379247664
2023-01-05 01:00:00,0.8060610289871692,0.8055382126569747,0.9696044031530618,0.9875072279572487,1.0,0.896039933413267,0.988851194307208
2023-01-05 02:00:00,0.9683721458911896,0.901696591079235,1.0,0.9419889989495276,0.9917532873153686,0.9508482955396176,1.0
2023-01-05 03:00:00,0.6568071028590201,0.7361158610880374,0.9298620191961526,0.9553347348421812,0.9635142333805561,0.8587867599725723,0.9363301140815019
2023-01-05 04:00:00,0.660857851654291,0.8446525979042052,0.916309426948428,0.9294688328355549,0.9698598326742649,0.9197379766404628,0.9518984213471412
2023-01-05 05:00:00,0.8492634190618991,0.880639676451683,0.9092470234632491,0.6458407192677259,0.5598352417349816,0.932326404750347,0.8730667632073164
2023-01-05 06:00:00,0.7168239271640777,0.7597254744172096,0.66053568854928,0.7550325103104114,0.5670294022560118,0.7462851712852715,0.5395128832012414
2023-01-05 07:00:00,0.33607177734374993,0.535332349538803,0.4893527764081954,0.762902849316597,0.5439853823184966,0.5859873025119304,0.4886363606899976
2023-01-05 08:00:00,0.2835582606494427,0.5648295010626315,0.438770880177617,0.8024879790097474,0.6049759580194949,0.5780042202025651,0.4571300141513347
2023-01-05 09:00:00,0.3042020818591118,0.7232034160196781,0.46472341880202284,0.8837340016663073,0.7674680033326148,0.6862436170130968,0.48505294270813454
2023-01-05 10:00:00,0.33510983809828754,0.7850369422137736,0.47271790310740464,0.8953532198071478,0.8307112903892994,0.6842507006973028,0.47217883221805085
2023-01-05 11:00:00,0.39871339440345765,0.6981905630230902,0.5482541254907847,0.949088320210576,0.924470173716545,0.6098088367283343,0.5446114961802959
2023-01-05 12:00:00,0.4886217665672302,0.6950018449127673,0.7276401686668396,0.9567441337555647,0.9393958005309104,0.707413681820035,0.7882201314717531
2023-01-05 13:00:00,0.6911543539166449,0.7756470203399657,0.7515375027805566,0.7944244875758886,0.7415330259501933,0.7909624810516833,0.7448859497904776
2023-01-05 14:00:00,0.6509127600491046,0.7615492498874664,0.613174827992916,0.6714830948412417,0.6060778951644896,0.7206781933456659,0.5870707014948129
2023-01-05 15:00:00,0.46445277094841003,0.6540682567656039,0.49147988021373745,0.6805050867050886,0.6030296540260314,0.5998810137063264,0.5051758778095246
2023-01-05 16:00:00,0.37313641309738155,0.6224532282352446,0.4121808713674545,0.5983801888674496,0.5201847112178802,0.5532539349794388,0.4393927581608295
2023-01-05 17:00:00,0.36242854148149484,0.6359598493576049,0.398484378606081,0.5666858991980552,0.5142339622974396,0.5451752257347107,0.4103770533949137
2023-01-05 18:00:00,0.4196094894409179,0.6511701336503027,0.4293345558643341,0.48898527264595026,0.47762279272079466,0.5702681316435336,0.4373040455579758
2023-01-05 19:00:00,0.4784503436088562,0.5874199128150939,0.5758592835068702,0.6229658889025449,0.6857607840001583,0.5794367647171019,0.5584680050611495
2023-01-05 20:00:00,0.46364762663841247,0.5861069770157337,0.6910396973043679,0.7636641329526901,0.8609838804602623,0.6410235047340392,0.7096799714863299
2023-01-05 21:00:00,0.5999899065494536,0.5389115130901336,0.7526741886138915,0.7673754976689815,0.8540877734124659,0.6298744494467973,0.7660831531882285
2023-01-05 22:00:00,0.7460743775963783,0.6283681905269622,0.7949055446684361,0.7543118646740913,0.8152817359566689,0.6770176725834608,0.7572783613950014
2023-01-05 23:00:00,0.8180570785701274,0.6769913336634634,0.7879143109172582,0.7055170646309852,0.7906491523981094,0.6733145738393067,0.7205009242892265
2023-01-06 00:00:00,0.7508791437745093,0.5176853394508361,0.7298215879499911,0.5488599486649035,0.6521217635273933,0.5706672823429106,0.6408407135307788
2023-01-06 01:00:00,0.4242701768875122,0.30317903369665145,0.5061811661720276,0.40893022835254667,0.4720518553256988,0.3968220768868923,0.4741031271219253
2023-01-06 02:00:00,0.34966152191162103,0.15840262874960898,0.30998748756945127,0.2927374051511288,0.28951576620340347,0.20503143236041066,0.27270409934222695
2023-01-06 03:00:00,0.24055819109082222,0.1706449118256569,0.2039613445103168,0.23025279983878133,0.19924193412065505,0.16817987039685248,0.17919430226087568
2023-01-06 04:00:00,0.22483295440673826,0.16493899285793304,0.19541226655244825,0.1994410606473684,0.18963054984807964,0.16012534461915492,0.1690094767510891
2023-01-06 05:00:00,0.3008310608565807,0.22862727612257,0.2655261589586735,0.23893287695944304,0.24147667497396466,0.23461193040013312,0.22827261716127392
2023-01-06 06:00:00,0.3701599502563476,0.23938797757029529,0.32001679472625255,0.2702077032625675,0.2819004054367542,0.2692273326963186,0.27577763490378854
2023-01-06 07:00:00,0.39600563049316406,0.20134936213493343,0.3699838829040527,0.3175393761694431,0.35408607482910154,0.25669021792709823,0.31856030076742164
2023-01-06 08:00:00,0.37416099548339843,0.1752080963551998,0.3577763453871011,0.2994492661207914,0.342279052734375,0.23550292931497094,0.3103754056245088
2023-01-06 09:00:00,0.2776254305243492,0.14599459961056704,0.2661416498571634,0.2555347672104835,0.2775244568288326,0.18112563036382195,0.2305073971301317
2023-01-06 10:00:00,0.20669792026281353,0.10160168133676051,0.20331845641136165,0.25011172339320176,0.2511691144108772,0.12549942102283237,0.18139018982648847
2023-01-06 11:00:00,0.1938182958960533,0.10294747449457645,0.195476586073637,0.2785313607007265,0.262353353202343,0.1229129036143422,0.18016193911433218
2023-01-06 12:00:00,0.17887662678956984,0.09418353840708732,0.1736457651853561,0.252347310706973,0.22618411168456073,0.11274413399398325,0.1613938408344984
2023-01-06 13:00:00,0.18074291110038754,0.0949014726281166,0.18186462752521035,0.2639149476587772,0.23140251412987706,0.11875256352126598,0.16737434715032576
2023-01-06 14:00:00,0.24275418922305103,0.10449137732386587,0.22044696420431134,0.3071091894805431,0.24695068016648286,0.13702579014003274,0.1927424786239862
2023-01-06 15:00:00,0.3717334365844726,0.27668005675077434,0.3338923072814941,0.3795145988464355,0.363896369934082,0.28577987484633915,0.30425441764295097
2023-01-06 16:00:00,0.3420474985241889,0.2265068860352039,0.2671593037247657,0.40418881803750994,0.3091457158327102,0.21324885092675683,0.2489024823904037
2023-01-06 17:00:00,0.335379536151886,0.23061704173684117,0.2560163401812314,0.4264806105941533,0.3088144592940807,0.2089592447131872,0.2231873499602079
2023-01-06 18:00:00,0.34040754601359363,0.2643719643354415,0.28611540392041207,0.39561050601303577,0.32542065039277074,0.24675255775451654,0.25323732085525985
2023-01-06 19:00:00,0.3786536407470703,0.27866191357374187,0.30139201208949085,0.38181679457426065,0.3260096114873886,0.27124977998435496,0.2608814134448766
2023-01-06 20:00:00,0.7436702212691306,0.5849017655849456,0.6739171712100505,0.4418803042173385,0.5511810338497161,0.596715331673622,0.5943805134296416
2023-01-06 21:00:00,0.5923228120803832,0.4895925974845886,0.6105944222211837,0.41112119540572156,0.551319704055786,0.5295896089076995,0.5749816237390041
2023-01-06 22:00:00,0.7178238561749457,0.5659525847434996,0.6063106781244277,0.3771287339180708,0.48633997797966,0.5596308863162993,0.5381873750686644
2023-01-06 23:00:00,0.6864058880507944,0.6077138638496398,0.6010782922059297,0.37507036328315735,0.5168134427070618,0.5916971421241759,0.5490988796949385
2023-01-07 00:00:00,0.7193657754361629,0.6057641661167144,0.6315303476899862,0.31687120683491227,0.47287905097007743,0.6054387247562407,0.572931379675865
2023-01-07 01:00:00,0.6893950356543064,0.6468835031986235,0.5850073783099651,0.2699055298417807,0.4093170547485351,0.6068951195478438,0.5237323796749115
2023-01-07 02:00:00,0.6182485079765319,0.4513875961303711,0.5089343488216399,0.21499735519289967,0.3214597198367119,0.46672781229019156,0.42993150115013123
2023-01-07 03:00:00,0.47029971241950985,0.4235099029541015,0.36373749941587447,0.18204458162188528,0.23006992593407627,0.3996515083312988,0.30613021448254585
2023-01-07 04:00:00,0.49411659002304076,0.40577648162841795,0.37334480538964265,0.22073931433260435,0.2625673794746398,0.3886443519592285,0.30649857863783836
2023-01-07 05:00:00,0.5091163074970245,0.36345081329345696,0.37741238340735433,0.26354571133852,0.27040320858359335,0.356987732797861,0.3066413619369268
2023-01-07 06:00:00,0.4038650894165039,0.3069837015867233,0.28488351911306375,0.2612265609949827,0.21704150080680845,0.27930816434323785,0.22956507749855515
2023-01-07 07:00:00,0.2926005312800407,0.2294142727553844,0.20051313012838362,0.2560156697779894,0.18071265786886215,0.18928797557950017,0.15793098744004963
2023-01-07 08:00:00,0.2854400353133678,0.23511855319142339,0.18536030307412146,0.26237807407975194,0.18015032082796095,0.19298611685633657,0.15203646160662174
2023-01-07 09:00:00,0.2217268708348274,0.2577022649347782,0.19266706913709636,0.2810612867772579,0.2065442273020744,0.21058540761470795,0.18016478866338728
2023-01-07 10:00:00,0.2389660795032978,0.30346723601222036,0.2146056547015905,0.27794817678630346,0.1981381748616695,0.26744055502116676,0.21328131578862664
2023-01-07 11:00:00,0.2708860762417316,0.3976236724853516,0.24912009038031097,0.28371070027351375,0.23747827768325802,0.338163298368454,0.2453860174119472
2023-01-07 12:00:00,0.3199251025915145,0.4773982346057892,0.28331137649714944,0.28646153710782524,0.2442448957264423,0.4003314262628555,0.2648973947763442
2023-01-07 13:00:00,0.398166389465332,0.43897308349609376,0.33306464210152625,0.3015581455826759,0.2595001488924026,0.4064797592163086,0.2951103940606117
2023-01-07 14:00:00,0.39724948883056643,0.36754795074462887,0.32684549331665036,0.28614256590604775,0.25745824277400964,0.35465806961059565,0.2857992439717054
2023-01-07 15:00:00,0.31301425248384473,0.32252150118350975,0.2774996923655271,0.2823669679462909,0.2600562663376331,0.31093456305563444,0.25127737857401367
2023-01-07 16:00:00,0.2723813554644584,0.3106363698840141,0.26985267043113703,0.3550502150505781,0.2880349241197109,0.2953028824180364,0.24697864852845666
2023-01-07 17:00:00,0.211933399438858,0.2640621410310268,0.23425428047776217,0.4053185825794935,0.28825277432799334,0.2414088463038206,0.22013879917562001
2023-01-07 18:00:00,0.2247669519484043,0.30419120296835894,0.2494727793335914,0.47366722330451005,0.33033182471990574,0.2687241571396589,0.24462234638631336
2023-01-07 19:00:00,0.20158424273133274,0.31274775505065916,0.22176345184445376,0.39815644301474085,0.2899678118526935,0.25503447897732257,0.20946715071797367
2023-01-07 20:00:00,0.22099911257624624,0.35155406981706616,0.22908289194107054,0.3969067556411028,0.31497349873185154,0.29047946915030476,0.22873541086912155
2023-01-07 21:00:00,0.2661336979269981,0.366376958489418,0.2671281924843788,0.392641177251935,0.34251165404915807,0.31112286776304243,0.2621804354339838
2023-01-07 22:00:00,0.292990700751543,0.3627428713440895,0.2682462079823017,0.3892516624927521,0.32765129566192625,0.30834192946553224,0.2553841445595026
2023-01-07 23:00:00,0.29362198188900945,0.28651761874556536,0.24839926876127716,0.35450119405984876,0.29659645855426786,0.24877542696893212,0.22376512594521042
2023-01-08 00:00:00,0.2836726361513138,0.27123025596141814,0.24291147351264947,0.3573331772536039,0.29267836317420004,0.23885493516921996,0.2176476019620895
2023-01-08 01:00:00,0.29705832585692404,0.3191012030839919,0.2587537746876478,0.3546473541855812,0.2951039201021194,0.2754041531682014,0.23305710516870018
2023-01-08 02:00:00,0.3084142599999904,0.3289912314713001,0.26104257889091964,0.3336071702837944,0.28151297032833095,0.2846128974109888,0.23089098788797852
2023-01-08 03:00:00,0.3121811284124851,0.26694020390510553,0.23919195458292958,0.2770861085504293,0.237173343449831,0.2330050617456436,0.20574428163468833
2023-01-08 04:00:00,0.2801929980516433,0.235591095238924,0.20492573119699953,0.23663251154124734,0.20016359373927115,0.20513003714382647,0.1756712071597576
2023-01-08 05:00:00,0.22911209940910338,0.19712944552302358,0.16762061253190036,0.19925879932940005,0.16311294853687286,0.17138005711138246,0.14026766382157801
2023-01-08 06:00:00,0.15802485674619673,0.12145968131721019,0.1081877078488469,0.1357102334871888,0.10751971937716007,0.10460510801523923,0.08887469604611396
2023-01-08 07:00:00,0.10193083599209785,0.0733756273984909,0.06606697164475918,0.08791614901274443,0.06844089336693288,0.06254348304122687,0.0528472463786602
2023-01-08 08:00:00,0.05781074233353138,0.026762412190437318,0.033054782897233966,0.04663264144212008,0.03552962124347687,0.023034595921635627,0.023460176996886732
2023-01-08 09:00:00,0.00938279092311859,0.0046713992953300474,0.004671352636069059,0.012150590065866707,0.007530536837875843,0.0036176950298249717,0.003357914183288812
2023-01-08 10:00:00,0.004263968355953693,0.0047774920612573615,0.0026938353478908536,0.0049698718450963495,0.004250422939658165,0.003307997751981019,0.002307822685688734
2023-01-08 11:00:00,0.014371826052665711,0.016773413270711898,0.008042206838726997,0.0068277763761579995,0.008242940977215767,0.01164349330589175,0.007382160499691963
2023-01-08 12:00:00,0.017436505109071732,0.024593204855918885,0.0076009293459355825,0.002962883096188307,0.00448505450040102,0.015020962730050089,0.005046317465603351
2023-01-08 13:00:00,0.0067916158214211455,0.017617327123880387,0.00416365910321474,0.0007872531004250048,0.0015745062008500096,0.010749568603932858,0.0033430492691695684
2023-01-08 14:00:00,0.021128326803445816,0.03880480229854584,0.011389519106596708,0.0015291591733694076,0.003058318346738815,0.026209518760442734,0.008991822563111783
2023-01-08 15:00:00,0.06282354854047298,0.08610146328806877,0.029373113177716736,0.007723862659186125,0.009575471617281436,0.06166577871888876,0.019557944387197497
2023-01-08 16:00:00,0.07971809595823287,0.08642400003969669,0.04547652374953032,0.018488208279013634,0.020131463557481764,0.06707940511405469,0.03140707567334175
2023-01-08 17:00:00,0.09129449710249901,0.09811458759009839,0.06328086033463479,0.034792730733752254,0.0371294504404068,0.08279868837445975,0.05030239291489125
2023-01-08 18:00:00,0.11147703781723975,0.11139315426349639,0.08753474280238151,0.05860992647707462,0.06231280125677585,0.09498491365462541,0.07309916224330663
2023-01-08 19:00:00,0.14203067809343337,0.1409570747613907,0.09876819364726544,0.05096182901412249,0.0535313630849123,0.1185434240847826,0.07746025655418634
2023-01-08 20:00:00,0.10181947618722914,0.13844512060284614,0.061866022646427155,0.041133374646306044,0.0323249289393425,0.10529060252010822,0.051253921017050744
2023-01-08 21:00:00,0.05048172332346439,0.08862901866436004,0.03364491663873195,0.039716339372098446,0.023174609392881393,0.06526052005589009,0.0313026568479836
2023-01-08 22:00:00,0.027428883314132693,0.05149296373128891,0.024293135553598407,0.048290773332118994,0.02473124131560326,0.04073809243738652,0.02411338746547699
2023-01-08 23:00:00,0.034190686345100404,0.050514249727129944,0.04807540345937014,0.10593230385333299,0.06595864824950695,0.04942997816950083,0.05139285776764154
2023-01-09 00:00:00,0.0715181913971901,0.09348175778985024,0.08679188068956137,0.12923289533704518,0.09001657031476498,0.09325227178633212,0.0905140783265233
2023-01-09 01:00:00,0.06268781393766404,0.11038017868995667,0.054916915893554685,0.06340947031974792,0.03817607574164868,0.09242593090981245,0.05713416941463947
2023-01-09 02:00:00,0.02665141433477402,0.05600058875977992,0.025306197330355648,0.03717083230614662,0.019127582460641862,0.04397986408323049,0.026554760411381724
2023-01-09 03:00:00,0.01360258921980858,0.027970286309719088,0.0069385052472352975,0.017904709689319134,0.005004815831780433,0.017418122626841066,0.007727502509951591
