time,DivisionNo.3_1,DivisionNo.8_1,DivisionNo.7_1,DivisionNo.4_1,DivisionNo.9_1
2023-02-11 13:00:00,1.0,1.0,1.0,0.9996821227371692,1.0
2023-02-11 14:00:00,1.0,1.0,1.0,0.9999385724961758,1.0
2023-02-11 15:00:00,1.0,1.0,1.0,0.9991164881289005,1.0
2023-02-11 16:00:00,0.9960965275764465,1.0,1.0,0.9942013333141805,1.0
2023-02-11 17:00:00,0.9857823000059407,0.9978850555961783,1.0,0.9718089890927075,1.0
2023-02-11 18:00:00,0.9727215979730381,0.9792117865519091,0.9979719472245167,0.9207425150424241,1.0
2023-02-11 19:00:00,0.9389513158798217,0.9195938686078245,0.9837224806923616,0.8251748789846894,0.9929557057673282
2023-02-11 20:00:00,0.8954433201691683,0.8387292894450101,0.9486213048194584,0.7304263724386691,0.9529908208684486
2023-02-11 21:00:00,0.885864810961134,0.7873817658966238,0.9314373689576196,0.6855866702347992,0.8469595067880369
2023-02-11 22:00:00,0.7949854857430739,0.6415167406743222,0.8498893949075746,0.5683044832497834,0.7173751588843085
2023-02-11 23:00:00,0.5629297509964775,0.3850174188613891,0.6386779728061273,0.3570390354990959,0.6341430364413695
2023-02-12 00:00:00,0.3761806237697602,0.23171122857115484,0.43111872351483294,0.2012351365983486,0.550823955942284
2023-02-12 01:00:00,0.28538582949077385,0.18426710291342302,0.34537366372974293,0.1568460819199681,0.48703041594136837
2023-02-12 02:00:00,0.2409211076182477,0.17200058500875123,0.3137782710163216,0.15969672957062722,0.5130344739827243
2023-02-12 03:00:00,0.21008328131016563,0.16157630622386931,0.2730979511455486,0.17863837122917176,0.56752097975124
2023-02-12 04:00:00,0.22936503098291505,0.21344916763630775,0.30292418589717457,0.2822768566608429,0.6536196791583841
2023-02-12 05:00:00,0.31712794519522614,0.2997519277442585,0.3788703655882885,0.415014889344573,0.7862122242017224
2023-02-12 06:00:00,0.5686284780677626,0.5891176462715321,0.5625744496207487,0.6494429173767564,0.8863465484434905
2023-02-12 07:00:00,0.7848205157939125,0.8845753862912005,0.813303093471025,0.8284265040606258,0.9237110252271997
2023-02-12 08:00:00,0.8721924618763081,0.9678172200105405,0.954088501977293,0.8899465348571539,0.9531498390436173
2023-02-12 09:00:00,0.9177520899912892,0.9673976881937546,0.9796525357742059,0.9145131019800902,0.9648415332219819
2023-02-12 10:00:00,0.9385829382433609,0.9521202074397692,0.9659634344515048,0.9498956938236951,0.9739929787137291
2023-02-12 11:00:00,0.967489165032611,0.9643920730189843,0.9694725220140656,0.9783535345196723,0.9806227702173317
2023-02-12 12:00:00,0.9792853402916121,0.9039783276752993,0.9374560657927864,0.9711987151354551,0.9925534146482295
2023-02-12 13:00:00,0.986350103178445,0.8980387285351751,0.8694431051768753,0.9649704973101615,0.9977506505901164
2023-02-12 14:00:00,0.9900412796174779,0.9474892894788223,0.8701531480644877,0.9886001172214746,1.0
2023-02-12 15:00:00,0.9945772698346306,0.9853623327883807,0.9190819360707936,0.9994940206706524,0.9985556159778074
2023-02-12 16:00:00,0.9976707965135576,0.9885693181102926,0.9685939487344338,0.9996305397450923,0.9998346770893444
2023-02-12 17:00:00,0.9959110796276259,0.9297875127196312,0.971985746135837,0.9874098719358443,0.9990452065792951
2023-02-12 18:00:00,0.9929203374596204,0.851601018201221,0.9656243461841031,0.9292993688136338,0.9999807219071822
2023-02-12 19:00:00,0.9828126305341721,0.8309741173007271,0.9527901530736371,0.8154132802039384,1.0
2023-02-12 20:00:00,0.9760307210157899,0.8777672387795015,0.9716780022257252,0.7805060286372899,1.0
2023-02-12 21:00:00,0.973621060392436,0.8467474581436676,0.9691670411040909,0.700213458687067,1.0
2023-02-12 22:00:00,0.9038799430342281,0.7288892021775244,0.9184462923595779,0.5110980388522148,1.0
2023-02-12 23:00:00,0.6263141298469374,0.4664034065333279,0.7267999548504226,0.32093233779072755,0.9992067241668701
2023-02-13 00:00:00,0.4625699838995934,0.29753448697653684,0.6445821634719244,0.2316851948648691,0.999902415709062
2023-02-13 01:00:00,0.4363102292313295,0.2679642303965308,0.6419793659762331,0.2686049051135778,0.9989131422476336
2023-02-13 02:00:00,0.4736573954890756,0.32759894368323406,0.6456150604549208,0.3969784294962883,0.9993426877802069
2023-02-13 03:00:00,0.4871302798916311,0.37377228027040305,0.552622437022234,0.4897568844407797,1.0
2023-02-13 04:00:00,0.5037799847301315,0.4353282306952911,0.43631079173401777,0.6043585991412401,1.0
2023-02-13 05:00:00,0.5805443676254327,0.6346402582255276,0.44457892676717353,0.7694035558998583,1.0
2023-02-13 06:00:00,0.7101272144738365,0.8211569157784635,0.647517702720667,0.903302938476205,0.9999960095232183
2023-02-13 07:00:00,0.8391797738741426,0.8943576390363955,0.8315011987246966,0.9577540300786493,0.9980956858938389
2023-02-13 08:00:00,0.9087157294329475,0.9336959045583552,0.9115503152420645,0.9785920875072479,0.9788793011687017
2023-02-13 09:00:00,0.9555472120817969,0.9576498247005722,0.941201927771694,0.9914085090160372,0.893537410308014
2023-02-13 10:00:00,0.9877778498916066,0.9825959003784438,0.9465419142497211,0.9987033089399338,0.765963991988789
2023-02-13 11:00:00,0.995479998588562,0.9887328003753315,0.9412530782818793,0.9987823370993135,0.765272294228727
2023-02-13 12:00:00,0.9959016865491866,0.9873088468204845,0.9383819589175676,0.9977666667997835,0.7496967062083157
2023-02-13 13:00:00,0.992644962107434,0.9752555204250595,0.9102844316865267,0.9960537931919099,0.6602551374923099
2023-02-13 14:00:00,0.9959396594762803,0.9935258217291398,0.9217604756982704,0.9992759169340134,0.5351348195563662
2023-02-13 15:00:00,0.9998194694519043,0.9993747580593283,0.9773651971315085,1.0,0.6668973566998134
2023-02-13 16:00:00,1.0,1.0,0.9989962922585638,1.0,0.9004683181372556
2023-02-13 17:00:00,1.0,1.0,0.9996320821423279,1.0,0.9689591549201443
2023-02-13 18:00:00,1.0,1.0,1.0,1.0,0.9811305309967562
2023-02-13 19:00:00,1.0,1.0,1.0,1.0,0.9965839031609622
2023-02-13 20:00:00,1.0,1.0,1.0,1.0,0.9972969936240802
2023-02-13 21:00:00,1.0,1.0,1.0,1.0,0.9953290474414825
2023-02-13 22:00:00,1.0,1.0,1.0,1.0,0.992557554001158
2023-02-13 23:00:00,1.0,0.9837341806021604,0.9952476823957344,1.0,0.9854525348544119
2023-02-14 00:00:00,0.9969173657894134,0.8986993910236791,0.9208490122462575,0.9855805348604916,0.9949807926741513
2023-02-14 01:00:00,0.9932270167154423,0.7044143390384588,0.7892237322895149,0.9287739440500736,0.9999493673714724
2023-02-14 02:00:00,0.9959750682115555,0.5454571279883385,0.6947905372161612,0.822600905805826,1.0
2023-02-14 03:00:00,0.9556575014135417,0.3417558159882372,0.5816163168455424,0.5916236487478017,1.0
2023-02-14 04:00:00,0.9090006204037104,0.36850065461613907,0.7945571210666706,0.40759317740797985,1.0
2023-02-14 05:00:00,0.8700407597597907,0.3125382728739219,0.7659128938536894,0.35356215424835674,1.0
2023-02-14 06:00:00,0.784403576062006,0.3688954106786034,0.7797023120836206,0.31043627269566054,1.0
2023-02-14 07:00:00,0.6938588810668271,0.5774251549081367,0.8348753279133846,0.38850500375032426,1.0
2023-02-14 08:00:00,0.571547969947843,0.6869308200207623,0.8998539142859608,0.44221470028161997,1.0
2023-02-14 09:00:00,0.46791873341097556,0.8615284914591096,0.9363881282900509,0.615313541665673,0.999721067331054
2023-02-14 10:00:00,0.42682497922111956,0.9364679708535021,0.942188792385553,0.8085143952369688,1.0
2023-02-14 11:00:00,0.5104877501726152,0.9748399434577336,0.9252992542323314,0.8639758301228284,1.0
2023-02-14 12:00:00,0.5625511223779005,0.9932077884674072,0.8952161369041391,0.8488085088580846,0.9996848352388902
2023-02-14 13:00:00,0.5299235771508776,0.993809858560562,0.8901675634007703,0.8664273537993431,0.9932667374069041
2023-02-14 14:00:00,0.6597403306119581,0.9922278169068424,0.9140035889493788,0.8666904444694516,0.9735098732601514
2023-02-14 15:00:00,0.8434753699162425,0.9827194309776478,0.911647769259779,0.8679951606988906,0.9497886447743936
2023-02-14 16:00:00,0.972884512473555,0.9989600607481871,0.9719870193537912,0.9837155726552009,0.9564550951936028
2023-02-14 17:00:00,0.989840337213348,0.9996332353895361,0.9977186104184701,0.9947178621441127,0.9873709797317332
2023-02-14 18:00:00,0.9975922095775603,0.9944564208117398,0.999188313954755,0.9998985393643378,0.9995857614278794
2023-02-14 19:00:00,0.9997012841701509,0.9962666823647239,0.9994242132964887,1.0,1.0
2023-02-14 20:00:00,1.0,0.9965738468278538,0.9996735423175911,1.0,1.0
2023-02-14 21:00:00,1.0,0.9896795106476003,0.9984470465308741,1.0,1.0
2023-02-14 22:00:00,1.0,0.9727594636516138,0.9945075079484988,0.9988930281996726,1.0
2023-02-14 23:00:00,1.0,0.9318563838709484,0.9872978136570831,0.9943483224213123,1.0
2023-02-15 00:00:00,1.0,0.9022762843424622,0.9732553887524104,0.9882440908402204,1.0
2023-02-15 01:00:00,1.0,0.8939744054187428,0.9659833124907392,0.9847408570647238,1.0
2023-02-15 02:00:00,0.9995682895183563,0.836113479923118,0.9451072315950143,0.9524930374473334,1.0
2023-02-15 03:00:00,0.9925196526681674,0.7133308170600369,0.8856099593011957,0.8748117318451403,1.0
2023-02-15 04:00:00,0.9915240980246489,0.5897508926283228,0.8429357920508637,0.8129953017979858,1.0
2023-02-15 05:00:00,0.9721385536123724,0.4297022956338795,0.7229777014569232,0.6878153027743099,0.9949497015096924
2023-02-15 06:00:00,0.9267462647487136,0.36919643792239093,0.5897218660461273,0.5671437350511549,0.9922991050644355
2023-02-15 07:00:00,0.8682723145975785,0.4855173152414235,0.5187422001989264,0.6098403795063494,0.98351975557479
2023-02-15 08:00:00,0.8545540169582647,0.5580405305190519,0.5636616872956877,0.6456904886215924,0.9421176456592298
2023-02-15 09:00:00,0.8225700755329693,0.4686415714567357,0.5549435323319937,0.5639614491313695,0.9334768064726482
2023-02-15 10:00:00,0.7299356624133445,0.3517231548103419,0.4587503895947808,0.40558424311876295,0.9387656103210014
2023-02-15 11:00:00,0.6359246430326909,0.43486820632761175,0.4703106446015207,0.42108367732167257,0.8846440747922116
2023-02-15 12:00:00,0.5562754328636561,0.521069249402393,0.5328705634098303,0.5073297564387322,0.8016903986172242
2023-02-15 13:00:00,0.5002214049591737,0.6189335940100928,0.6230359646991679,0.5290289245694874,0.7653489425507456
2023-02-15 14:00:00,0.46103417624445525,0.6918229596723209,0.7081589091137835,0.5284090282917021,0.6662813413955949
2023-02-15 15:00:00,0.4631724582174245,0.7268333783745766,0.7564516082719751,0.5518838719278573,0.5349615236304023
2023-02-15 16:00:00,0.6126780989766119,0.8410700174082407,0.8439099168777466,0.7816145001351833,0.3820318407904018
2023-02-15 17:00:00,0.7161681479916852,0.82930811827833,0.8176936005448039,0.8564860784113406,0.2941989123279398
2023-02-15 18:00:00,0.8345910980771568,0.8029341945323075,0.774115289747715,0.8909187655150891,0.2913511322980577
2023-02-15 19:00:00,0.8885868310928347,0.6695647271654822,0.6751073456908525,0.8612993085384367,0.30438843094489787
2023-02-15 20:00:00,0.9028437541162265,0.5116615541956642,0.5463301615181722,0.7975578364878892,0.35833412081003185
2023-02-15 21:00:00,0.8608876889242845,0.35492719617756924,0.3914249685249831,0.6903230935484168,0.3864115324074572
2023-02-15 22:00:00,0.7604195162303307,0.165222220542756,0.2338635194458459,0.48620584549009804,0.39121837185187774
2023-02-15 23:00:00,0.5354667187788906,0.0509390773895112,0.12864635719280493,0.21249144262820482,0.28211646104400806
2023-02-16 00:00:00,0.43186929487130216,0.018163110938939183,0.07043897128418872,0.10997784011811015,0.18545241758227346
2023-02-16 01:00:00,0.3395072874426841,0.006352263201366771,0.03857635679997896,0.06389229278266431,0.16960264846682546
2023-02-16 02:00:00,0.26168064346208286,0.007257628278298811,0.024243716268162983,0.05245645450428128,0.18069843351840967
2023-02-16 03:00:00,0.20623256045229293,0.009932702441107144,0.021313541319809465,0.05925486294552683,0.23065080087293277
2023-02-16 04:00:00,0.09628251972005648,0.002124885334209962,0.01915703743696213,0.039520847685635095,0.24226547238501628
2023-02-16 05:00:00,0.04745675566003602,0.0008718007802963255,0.021379971966931696,0.02211208837479353,0.2578519829294898
2023-02-16 06:00:00,0.040097566781675115,0.008191018002954397,0.05788973267141141,0.013800585091114042,0.338817941410975
2023-02-16 07:00:00,0.06828183169312337,0.04791777517307887,0.1229197481509886,0.010396511703729629,0.37880125406113535
2023-02-16 08:00:00,0.08746668699909657,0.0829730696637522,0.1392886872903297,0.010847486186772587,0.3724944713982668
2023-02-16 09:00:00,0.09510495785842922,0.08973738899285143,0.12485947739921117,0.012733454897999763,0.3526051901958205
2023-02-16 10:00:00,0.10179198695018007,0.08490832364017313,0.104132828390912,0.011998921729624272,0.3087832794948058
2023-02-16 11:00:00,0.0962987163136987,0.07415986144407229,0.0885473334240286,0.00934094900265336,0.23532124364917928
2023-02-16 12:00:00,0.0820292793345802,0.07050013015216046,0.08736306917510535,0.007551055718213319,0.1429302096095952
2023-02-16 13:00:00,0.0680580628268859,0.06127145480025898,0.0901645729416295,0.0056457314863801,0.07445005538788708
2023-02-16 14:00:00,0.06114499161348624,0.05450505980036475,0.10814537833395754,0.004654706697911024,0.031454493213783616
2023-02-16 15:00:00,0.06288867467028253,0.048165445903485475,0.12452705522901134,0.0070849303230643285,0.011687080778858877
2023-02-16 16:00:00,0.12405880615991703,0.128607811413028,0.2089825552074532,0.07286685001850128,0.0007012394070625305
2023-02-16 17:00:00,0.13467148580095345,0.157320906763727,0.21305252688495732,0.158270550198853,0.0007144476270133798
2023-02-16 18:00:00,0.18756131359759493,0.23844129917296497,0.2554526625181499,0.29400442248582837,0.016643693555485117
2023-02-16 19:00:00,0.28022840057225784,0.31813434332609175,0.3054760595999266,0.4467671335190535,0.07640660248696803
2023-02-16 20:00:00,0.3535933357301879,0.4002722841501235,0.36968299070471206,0.5785614635944365,0.1399763753603805
2023-02-16 21:00:00,0.40853795952656696,0.5153003079240972,0.42197444507950227,0.6634064741879699,0.19755165024237195
2023-02-16 22:00:00,0.3829441357009551,0.5639343933896585,0.3953303926555734,0.6729605803340671,0.2618295460939407
2023-02-16 23:00:00,0.3194749922787442,0.36359399188648567,0.3101684998211108,0.5499470432102679,0.306476592936299
2023-02-17 00:00:00,0.3250818963436519,0.32896373472430485,0.33038008906339345,0.4952283147424459,0.36026478014209046
2023-02-17 01:00:00,0.3770134076476096,0.4124162957885048,0.38773129395748435,0.5488613712340592,0.35237339881333435
2023-02-17 02:00:00,0.4766272362891365,0.5342796743457966,0.4819058447135123,0.6501037158071992,0.40157194389538325
2023-02-17 03:00:00,0.5628929778758217,0.6588538053902713,0.569101945506899,0.7415893582254648,0.5532769560001113
2023-02-17 04:00:00,0.6805380223779116,0.7959475752982225,0.6775646003610206,0.844222535714507,0.7931033351746472
2023-02-17 05:00:00,0.8237888571269372,0.9480514700304377,0.8594347481821712,0.9237257794737814,0.9262379604307088
2023-02-17 06:00:00,0.9470888365717495,0.9981068531491538,0.9872883733950166,0.9688697294741868,0.9923782335628162
2023-02-17 07:00:00,0.9900231165044447,1.0,0.9989669194346981,0.9906326971948147,0.9981054990399968
2023-02-17 08:00:00,0.9995451205968857,1.0,1.0,0.9985834360122681,1.0
2023-02-17 09:00:00,1.0,1.0,0.9993429264583086,1.0,1.0
2023-02-17 10:00:00,1.0,1.0,0.9990493726102929,1.0,1.0
2023-02-17 11:00:00,1.0,1.0,0.9992960313746803,1.0,1.0
2023-02-17 12:00:00,1.0,1.0,0.9990030950935264,1.0,1.0
2023-02-17 13:00:00,1.0,1.0,0.9989128023386001,1.0,0.999582005847584
2023-02-17 14:00:00,1.0,1.0,0.9987196559027622,1.0,0.9934626245498657
2023-02-17 15:00:00,1.0,1.0,0.9966975910255783,1.0,0.9649569228020581
2023-02-17 16:00:00,1.0,1.0,0.9991472937558827,1.0,0.9151413509249686
2023-02-17 17:00:00,1.0,0.9928752778605983,0.9994871363200639,1.0,0.8654926591840657
2023-02-17 18:00:00,1.0,0.9441886433688077,0.9945419757146583,0.9907379014343023,0.8594005709344689
2023-02-17 19:00:00,0.9993925869464875,0.7802431070262734,0.971854629610714,0.9134818514287473,0.9005233284289187
2023-02-17 20:00:00,0.9751356896758078,0.6535019706325097,0.9176356290202392,0.7473408775031566,0.9695844990015029
2023-02-17 21:00:00,0.9004920162172878,0.6602207638187841,0.9182024798581474,0.5839239278584718,0.9941164190118962
2023-02-17 22:00:00,0.793200089054949,0.7259196566993541,0.9469259725432646,0.5272221780419349,0.9932956729151986
2023-02-17 23:00:00,0.7270323647996958,0.6527733302929183,0.9651417550758311,0.39028944531083104,0.9849094802141188
2023-02-18 00:00:00,0.7817174105433856,0.6403001815622502,0.953858058593775,0.4072223974168301,0.9946632960980587
2023-02-18 01:00:00,0.813409959077835,0.6713575538992881,0.9134021154202911,0.41217013218998905,0.9743068058924241
2023-02-18 02:00:00,0.8321673076643661,0.8629618649049239,0.9294656629311411,0.5453284732699394,0.9485758411071518
2023-02-18 03:00:00,0.8528699655567897,0.8827495337887243,0.9374329655264554,0.5626317911446093,0.9287930499965494
2023-02-18 04:00:00,0.7632575317516046,0.7083989998969163,0.9071393731079603,0.32220849704742427,0.9735252677852455
2023-02-18 05:00:00,0.6488403530506527,0.46850303384390735,0.7788349669230611,0.1958283907845616,0.9800227202339605
2023-02-18 06:00:00,0.5677879442362224,0.2556991346044974,0.578056244865844,0.1525099955573678,0.9240573699636893
2023-02-18 07:00:00,0.5807787361741065,0.2512155637957833,0.5060755762457846,0.3346622244566679,0.7895862895521251
2023-02-18 08:00:00,0.7128632962879011,0.4297390640865672,0.5783815964115293,0.58714898994565,0.5907694290171971
2023-02-18 09:00:00,0.8247199667551938,0.5495347751541572,0.7084855639150266,0.6026829711943862,0.4410585992986506
2023-02-18 10:00:00,0.8008690308472689,0.5743829035488041,0.7408949224729285,0.5199654605537651,0.3010215385122732
2023-02-18 11:00:00,0.6995743793599746,0.6166003307700155,0.744337051008877,0.5979554119408128,0.1530208325250582
2023-02-18 12:00:00,0.6352036322390331,0.7627882476015523,0.7862278222567156,0.7523896015137433,0.10067108457738703
2023-02-18 13:00:00,0.6470839892941361,0.8907981081171468,0.8542430679421675,0.8044636105298995,0.22926874606446787
2023-02-18 14:00:00,0.6471794371043933,0.8706417282873935,0.8966818081548338,0.8357736398726701,0.4772581298513845
2023-02-18 15:00:00,0.6478120181841008,0.8232881127704273,0.9029000764771511,0.8717853549420834,0.7346715584397315
2023-02-18 16:00:00,0.733154840557014,0.7818127030134199,0.8830418815267712,0.8507656154483557,0.9057635335488752
2023-02-18 17:00:00,0.778011410201297,0.7695564440163699,0.8379835735339868,0.8453843667060136,0.8841929924488067
2023-02-18 18:00:00,0.7351108862547313,0.6490230513702739,0.7237935264487013,0.7506322814077138,0.7885233638503334
2023-02-18 19:00:00,0.7021204932822899,0.5932819783145731,0.6210932429683834,0.7059495143741368,0.7399611349810253
2023-02-18 20:00:00,0.7065894276079008,0.6040227793292565,0.5674712909052245,0.6956810871064661,0.697174044088884
2023-02-18 21:00:00,0.7142587031336389,0.5462984218109738,0.5362613634373011,0.5897799071669575,0.6830359688943083
2023-02-18 22:00:00,0.6372353564816361,0.4274423296885057,0.46005267508720094,0.46664649379253387,0.5665669959512624
2023-02-18 23:00:00,0.39517546597649067,0.25070335445078934,0.29470819843442814,0.3339035316705704,0.45450227199630305
2023-02-19 00:00:00,0.35035819546264757,0.18328088368881829,0.22446776946908545,0.27045851369202134,0.34028650541197164
2023-02-19 01:00:00,0.33072613333954537,0.13687630729241804,0.18335858191314494,0.21246151740849015,0.21795179242437532
2023-02-19 02:00:00,0.3155587769080611,0.17281147396022623,0.17337639491809037,0.22842031742632388,0.1919458584351973
2023-02-19 03:00:00,0.3677042182228144,0.30254098353060804,0.21307041589366757,0.3043718303889037,0.2894640215689485
2023-02-19 04:00:00,0.324511570211719,0.24750640999187123,0.21019819228272688,0.25926057951152326,0.5009052931178699
2023-02-19 05:00:00,0.2540957589885767,0.2341640797257423,0.1818323567195942,0.23742166350781915,0.6514625750617548
2023-02-19 06:00:00,0.23492284273400024,0.27219074243848973,0.17993066185399106,0.2888600099384785,0.7392699031938205
2023-02-19 07:00:00,0.2680878823119051,0.2872709365189075,0.18293745540474587,0.36296360152959817,0.812520533637567
2023-02-19 08:00:00,0.26918075117994755,0.2739008503068577,0.1445841813087463,0.3570869093239307,0.8004491727731444
2023-02-19 09:00:00,0.22912415876108058,0.2950553601438349,0.12721040778254206,0.3592365213930607,0.753184300904924
2023-02-19 10:00:00,0.20388334344415102,0.29196307485753836,0.12669961198380117,0.3583921205699444,0.676322699297558
2023-02-19 11:00:00,0.2000978773481705,0.23948396986181078,0.12202374141467245,0.32960219334810964,0.5695800592411648
2023-02-19 12:00:00,0.20206722833654459,0.16067874021150846,0.10051398177680215,0.2681261278539896,0.46466359723698003
2023-02-19 13:00:00,0.20234687184586242,0.06866112662987274,0.06432301045248381,0.17542300577834247,0.3962095432389866
2023-02-19 14:00:00,0.14658237516003497,0.02034994678741152,0.02952331563751949,0.08258166801929473,0.31504958426410495
2023-02-19 15:00:00,0.08087612733683164,0.007403727234764534,0.0169627062819506,0.03498652408644557,0.21398717973719944
2023-02-19 16:00:00,0.036552686143447366,0.0005508844215761532,0.019010894953420295,0.008012145295739176,0.11119432545521041
2023-02-19 17:00:00,0.008327420292531742,0.0005801236832683736,0.024570090625631175,0.0021533825397491457,0.05402616611935875
2023-02-19 18:00:00,0.0018582611136576707,0.016236092495647347,0.04070389078635918,0.01829909568652511,0.017240768420425327
2023-02-19 19:00:00,0.01168065706596655,0.12739271100271832,0.09193056634382198,0.14456603904440996,0.004339454898780043
2023-02-19 20:00:00,0.07636326326166883,0.36079459022391924,0.19862521531550506,0.44414814637601374,0.0005718786133961244
2023-02-19 21:00:00,0.21131238199332178,0.49955228041518807,0.24717821141606874,0.5833007933348415,0.0025053108415820377
2023-02-19 22:00:00,0.31018132237827073,0.5458078083937818,0.2918101536913921,0.6072232776135205,0.013517369526353747
2023-02-19 23:00:00,0.31309700564426535,0.41180338352918616,0.33100369539700053,0.4636117612719535,0.03151372917673805
2023-02-20 00:00:00,0.3333564049356124,0.31795571695674546,0.33678948350642857,0.45171739281713963,0.05985808561471376
2023-02-20 01:00:00,0.4255565636999467,0.255778190317479,0.33247322007229446,0.4753929167389869,0.09991049246354536
2023-02-20 02:00:00,0.4849045250696294,0.2654747466742992,0.3251331055399619,0.5302269278764724,0.1365121363780715
2023-02-20 03:00:00,0.524423640913823,0.33685293845155023,0.31844026673781234,0.5916128998845813,0.18852340146899219
2023-02-20 04:00:00,0.42459588525926356,0.19991726730357512,0.32772653147578235,0.5042955214232206,0.2536855594136498
2023-02-20 05:00:00,0.3989423678552403,0.24268507280132987,0.3755074187132872,0.5132713465392589,0.481800965856422
2023-02-20 06:00:00,0.43206633881610984,0.5075003029270605,0.39679226087504305,0.7322242108285427,0.7370760227062484
2023-02-20 07:00:00,0.5675087473322362,0.8475449378382076,0.43767726132744234,0.8686228581219912,0.8710433306206355
2023-02-20 08:00:00,0.6979121029376982,0.9542809515649622,0.5487182522290631,0.8887315160483119,0.9055823908068916
2023-02-20 09:00:00,0.8133911307769662,0.9841229789365421,0.7779056175445255,0.9537503805756569,0.9171780223467131
2023-02-20 10:00:00,0.968863590342157,0.9812545143203302,0.9313992801936049,0.9542444178909063,0.9360335675965655
2023-02-20 11:00:00,0.9952606064081192,0.9814918592030352,0.9644054841054114,0.952180091366172,0.9391470486738466
2023-02-20 12:00:00,0.9963455814123153,0.9610240549661896,0.9941609799391345,0.9398734281659126,0.9168290263685314
2023-02-20 13:00:00,0.9991388195753096,0.9184227334911171,0.9922390904081495,0.931759674474597,0.8627136027542026
2023-02-20 14:00:00,0.9971337199211121,0.806798648292368,0.9743304954547631,0.8901006774455309,0.7995123608274892
2023-02-20 15:00:00,0.987122752456104,0.7883342931758271,0.9480022054440097,0.8632283756583929,0.7006502786007794
2023-02-20 16:00:00,0.9943487519201109,0.8845546402443538,0.9796229875087736,0.9369741088449952,0.7749640715935011
2023-02-20 17:00:00,0.9920863676071167,0.8181419145248152,0.9572519636624738,0.9288519149422646,0.6795795336907559
2023-02-20 18:00:00,0.9923997282981872,0.8316408455371854,0.9378907135913248,0.9460025930255653,0.7259734464504499
2023-02-20 19:00:00,0.9888402187298325,0.7540590234778144,0.8896223803413541,0.9264784992635248,0.7773464850674976
2023-02-20 20:00:00,0.9796756659886415,0.653329230248928,0.8043548383210833,0.8892249018251894,0.8187783654982392
2023-02-20 21:00:00,0.9726086341282899,0.6622160734642635,0.7330317431688309,0.9112169104814528,0.7519916232065719
2023-02-20 22:00:00,0.9550868135164763,0.6542633046345276,0.7015337387354748,0.8834909875690936,0.656619209024039
2023-02-20 23:00:00,0.8949128007362869,0.5461244131760163,0.6281732801073475,0.780652492418885,0.5194846682656894
2023-02-21 00:00:00,0.7482981854151276,0.5050692269476976,0.513691810353806,0.6839008581787345,0.4011496030471541
2023-02-21 01:00:00,0.5543071785393883,0.5386992168426512,0.41747435190175713,0.5932855529040096,0.32415412068367
2023-02-21 02:00:00,0.5045676631261321,0.6496734591234812,0.4593911894057926,0.5636635444760322,0.3641351934996518
2023-02-21 03:00:00,0.49704105726059744,0.6255810296535489,0.5032981649982301,0.5276931054741143,0.48012062549591067
2023-02-21 04:00:00,0.3001953214757582,0.5112743212959983,0.4197762341718924,0.4227908687293529,0.5447494829784738
2023-02-21 05:00:00,0.28117446639958543,0.39140096491033377,0.36369575279323685,0.3175187530517577,0.613216261484406
2023-02-21 06:00:00,0.24245143950862041,0.26750089450316,0.2798376315361574,0.1916584754735231,0.7214216597242789
2023-02-21 07:00:00,0.11474364493699635,0.05836071000857787,0.10624431367767484,0.026780994180589913,0.7146358717571606
2023-02-21 08:00:00,0.03345914301188553,0.010612348799001088,0.02731332789910467,0.0005794483870267868,0.6270778034762903
2023-02-21 09:00:00,0.010317715691292986,0.004396547058766538,0.011654757178927722,0.005884486012160777,0.49176662423393935
2023-02-21 10:00:00,0.004715753898901098,0.026889177899469027,0.008156804477697923,0.07516815245151519,0.4518046706373042
2023-02-21 11:00:00,0.027018974730197123,0.1147907037355683,0.040228104379616283,0.18153314012289046,0.4278047422929244
2023-02-21 12:00:00,0.030869582295417787,0.15983745684677902,0.15305543019191215,0.2745264613702893,0.29668499480594285
2023-02-21 13:00:00,0.06860909960287459,0.32231018627231767,0.20178417010526903,0.44173677267134187,0.20899275806817136
2023-02-21 14:00:00,0.20950739935917015,0.5043269691413099,0.3162138323564278,0.6474027886688709,0.20038278278979388
2023-02-21 15:00:00,0.4395367595553397,0.6631670932065354,0.4308014361638771,0.8438278962522745,0.21205886182459913
2023-02-21 16:00:00,0.5330215846790987,0.7689320152727039,0.5012215333079035,0.9417741807848214,0.4072832876985722
2023-02-21 17:00:00,0.813803706589867,0.9008051634376699,0.6717926903618008,0.9930248632431031,0.40867422586137603
2023-02-21 18:00:00,0.9406598268186344,0.9344739638133482,0.7743194792458884,0.9896429867595433,0.4824727383526888
2023-02-21 19:00:00,0.9078402371090999,0.8527142806215718,0.7113478812575339,0.9487997858524324,0.5707517802986231
2023-02-21 20:00:00,0.8905471664316513,0.7713736492395399,0.6010100344764557,0.9307108352035283,0.6044439888542347
2023-02-21 21:00:00,0.8807269026076091,0.7067177675258031,0.5478509140014648,0.9176110318601131,0.5175250239805741
2023-02-21 22:00:00,0.8289483611022724,0.6400229944424196,0.5040154932988317,0.8956705498397349,0.5029724498228592
2023-02-21 23:00:00,0.8116951492954703,0.5932399394566361,0.4632319965958594,0.8592940321117638,0.3707845714959231
