time,Nord-du-Québec_1,Nord-du-Québec_2,LesÎles-de-la-Madeleine_1,Avignon_1,Minganie--Basse-Côte-Nord_1,Sept-Rivières--Caniapiscau_1,Sept-Rivières--Caniapiscau_2,LaHaute-Gaspésie_1,Papineau_1,Communauté-Urbaine-de-l'Outaouai_1,LesCollines-de-l'Outaouais_1,Minganie--Basse-Côte-Nord_2,Témiscouata_1,LaCôte-de-Gaspé_1,Kamouraska_1,Lac-Saint-Jean-Est_1,Rimouski-Neigette_1,Communauté-Urbaine-de-l'Outaouai_2,Pontiac_1,LaMitis_1,Matane_1,Manicouagan_1,LaHaute-Côte-Nord_1,Témiscamingue_1,LeHaut-Saint-Laurent_1,Bonaventure_1,LeRocher-Percé_1,Rivière-du-Loup_1,Charlevoix-Est_1,Vaudreuil-Soulanges_1,LesLaurentides_1,Brome-Missisquoi_1,Abitibi-Ouest_1,LeHaut-Richelieu_1,LeGranit_1,Montmagny_1,LaCôte-de-Beaupré_1,L'Islet_1,Vaudreuil-Soulanges_2,LeFjord-du-Saguenay_1,Communauté-Urbaine-de-l'Outaouai_3,Mirabel_1,Thérèse-DeBlainville_1,Vaudreuil-Soulanges_3,Laval_1,Vaudreuil-Soulanges_4,Beauharnois-Salaberry_1,LeHaut-Saint-Laurent_2,LesChutes-de-la-Chaudière_1,Coaticook_1,Rouyn-Noranda_1
2023-01-01 22:00:00,0.0946391092155038,0.05325011369109769,1.0,0.14404592987895012,0.31825817626797487,0.03167654756064477,0.03973748359829187,0.051609400182962416,0.19152356604735055,0.15868102252483365,0.14624883611996967,0.2845869601310955,0.35502920973300933,0.2136502842009067,0.36775576308369634,0.6645644596219062,0.23365797795355317,0.16787971466779705,0.06513995620111625,0.1559692013263702,0.21397165261209006,0.0789572886645794,0.15928609930806686,0.003437804728746414,0.6824838102857272,0.38467329978942866,0.6432363229244946,0.33455200195312496,0.32986572265624997,0.6369063115119933,0.1438165192802747,0.5178979970514774,0.02129012152552605,0.7262551604211329,0.645454623401165,0.06316754311323165,0.05026673644781112,0.13443982924024264,0.8614387902617453,0.0899088106751442,0.14552924901247022,0.4543172454833984,0.4543172454833984,0.4543172454833984,0.45431724548339836,0.8349407410621643,0.8349407410621642,0.7877022142211595,0.1592463433742523,0.18126078873872753,0.00826449853181839
2023-01-01 23:00:00,0.10108186437924396,0.05180066011986882,1.0,0.07487191566824913,0.34424802959793144,0.04529550637069501,0.046700289683710594,0.09780777516961096,0.1613885688781738,0.1389538726210594,0.16065674374500907,0.2938946535728044,0.3003490183353424,0.23898549097776414,0.23287887051701545,0.5708569971323012,0.19732056036591528,0.1471845048666,0.05721814502775668,0.13286979593336581,0.18898403793573376,0.07394984571337698,0.15988062798976896,0.0015525409685713902,0.49557909488677976,0.2415305112674832,0.6119892241805791,0.1877238243818283,0.19674958626429237,0.5020857906341553,0.11351321722070375,0.5344625310599803,0.029786083598931635,0.706205599606037,0.4871551691492398,0.046206208070119215,0.05295551373064518,0.07918200006087621,0.7940268164873123,0.0983686777402957,0.15977128416299818,0.432614517211914,0.432614517211914,0.432614517211914,0.4326145172119141,0.7124390637874602,0.7124390637874602,0.721797564725081,0.21213787764310835,0.19756598278880116,0.0048572239130735394
2023-01-02 00:00:00,0.10832320307282234,0.054234298610118865,1.0,0.09906349176168441,0.43465125364147933,0.056437433456119734,0.04906082847302682,0.0914622651040554,0.13663281530141827,0.1260095930099487,0.11549444173773127,0.3707119475284383,0.2620203865766525,0.2267454987168312,0.13086925871670244,0.48627622640132895,0.08946205154061318,0.12742130279541014,0.02924709694087506,0.05988628894090653,0.08144285675138235,0.07444267253875732,0.13499687978790864,0.009453962588948863,0.5270656204223633,0.16225064896047114,0.5828365080058574,0.057127864112456635,0.060162446598211926,0.4399071502685546,0.09983572661876679,0.5362688791751861,0.01066658263405164,0.6571334204077719,0.3929726350307465,0.03134333953261375,0.06480136947333812,0.058103007301688187,0.7242140746116638,0.09319527121881643,0.11722315311431884,0.4181478881835937,0.4181478881835937,0.4181478881835937,0.4181478881835938,0.6117754435539244,0.6117754435539244,0.6630383825302123,0.2655351030826568,0.22556450515985485,0.008150991946458816
2023-01-02 01:00:00,0.11202213971757183,0.06222933448851108,1.0,0.1668621371388435,0.445449186735269,0.046697342166383014,0.045207149206023464,0.06815117239952087,0.11834857473770777,0.11600721925497054,0.07918988053997357,0.403948607465459,0.1726559282541275,0.25012182253599163,0.08598148070275782,0.41550396341085427,0.05288327857851982,0.10552003979682922,0.01206970290342967,0.05143173057585955,0.01951110403984785,0.07794208548367024,0.11811865378585125,0.015930815818054337,0.4636262130737305,0.13006668288260698,0.5044916129857301,0.012624982595443727,0.032805942048629126,0.45277717590332023,0.06962619399031003,0.5636413505673408,0.03263683376212915,0.6934785372018814,0.4165178730090459,0.013181590239206951,0.05820483589172363,0.033504841501514115,0.7664448058605192,0.09308716556926569,0.07755330726504325,0.5110792374610901,0.5110792374610901,0.5110792374610901,0.5110792374610901,0.6570129579305648,0.6570129579305648,0.675311508377393,0.30523228883743275,0.20723787963390347,0.029631889864802363
2023-01-02 02:00:00,0.1114743314742324,0.07009320209974171,1.0,0.2315851827263832,0.46579654568392365,0.0414183569777953,0.04760957791813109,0.06584405159950256,0.11201505094766616,0.11265832811594009,0.06381237968802451,0.4185442587505611,0.13971628737449646,0.2827916157543659,0.17662138946354386,0.33994511902332303,0.07278302520513534,0.09326034188270568,0.005986150279641151,0.10850797116756437,0.020961246732622386,0.09952075864672659,0.13037734250227612,0.020051530934870245,0.34360212276379265,0.11192825626581908,0.4202508263289928,0.06501063426335653,0.14021110812822976,0.3940009307861328,0.057979371895392734,0.6201746916770934,0.07387084578474362,0.6628074122965335,0.4505484998226165,0.015082080264886222,0.0792558074891567,0.023201749622821805,0.7180210402607917,0.10978574568033217,0.06342259719967842,0.5466796612739563,0.5466796612739563,0.5466796612739563,0.5466796612739563,0.6025012588500975,0.6025012588500975,0.6022817612687746,0.5087131714820862,0.2393737532198429,0.04761501005291939
2023-01-02 03:00:00,0.11398958320777443,0.07372757813173168,1.0,0.2919363639354705,0.48383661968840475,0.04953306198512251,0.06569834918666041,0.07057957331836223,0.10967000842094421,0.1227867007255554,0.07166550303498903,0.43662759693546405,0.11894713777303693,0.3039644495844841,0.41787329182028765,0.2402821750640869,0.18564835403114555,0.10191747590899466,0.005574364513158798,0.29300798259675503,0.08283186852931976,0.15514059640467162,0.22895712500645052,0.021882025780422348,0.26930873731772104,0.09337986525148154,0.31933677803725,0.3324526709318161,0.5101572640736897,0.3140950012207031,0.05898338720202447,0.43943981170654295,0.128290969034036,0.4193864822387695,0.3723313519358635,0.04470859105388323,0.13943289655447005,0.016237677733103435,0.5141534066200256,0.12220903211832047,0.07451888605952263,0.39325668334960934,0.3932566833496094,0.39325668334960934,0.39325668334960934,0.4405084991455078,0.4405084991455078,0.41983694463968274,0.6295575952529907,0.18750962018966671,0.06338043504953383
2023-01-02 04:00:00,0.12609902440823129,0.08059070654687094,1.0,0.3409643664658069,0.4921631936190855,0.068106384578308,0.08884505529544852,0.1021282045394182,0.1015321530898412,0.10992273211479187,0.05441225677728653,0.4505828297220996,0.15139098846912385,0.35319306027889247,0.46262715749442573,0.22080465513467784,0.2193018780648708,0.09055860385298728,0.005456209088365237,0.40315527752041813,0.24995174814015625,0.18594397978782648,0.29499669611454005,0.04531828369413103,0.306211052040259,0.14151530869305132,0.27819393418729305,0.5105498274167378,0.6794465470314024,0.3238955688476562,0.06765060598651568,0.37051498413085937,0.1421102396647135,0.359031867980957,0.434757164021333,0.054750497043132784,0.14331356427073477,0.030236257165670397,0.5116151428222656,0.1356624582906564,0.05967337250709534,0.35204895019531246,0.35204895019531246,0.35204895019531246,0.35204895019531246,0.45382568359375,0.45382568359375,0.4346430206298828,0.6127957558631896,0.22516371443867678,0.09750091964006423
2023-01-02 05:00:00,0.131441508809367,0.08105847557616191,1.0,0.3305754605233669,0.4788339620745843,0.08506561705450474,0.11469725431580292,0.12878968709707256,0.045602851236859955,0.04584400981664658,0.01698894500732422,0.43364953185121213,0.17909546864032744,0.39252926516532893,0.44355491220951077,0.17087942600250242,0.24137412704527372,0.03247523665428162,0.0064451462924480455,0.4197525539249181,0.3692002385109663,0.19231750825643537,0.3162076012127929,0.0940030331004943,0.2595114416877428,0.2016208369284868,0.2520438324287534,0.5348012950023014,0.7054854325453439,0.24431791543960568,0.07380161593357722,0.35715873718261715,0.13758505086104073,0.3390546035766601,0.38291398386160536,0.08426376747588316,0.1566138360351324,0.03684367823104064,0.4519867706298828,0.16042352332671478,0.013035876154899598,0.29304446756839747,0.29304446756839747,0.29304446756839747,0.29304446756839747,0.3911721801757812,0.3911721801757812,0.3932166798909505,0.6626117801666258,0.2322878673672676,0.1292516469359398
2023-01-02 06:00:00,0.1399411864953812,0.08830202469967083,1.0,0.3085069867968559,0.45914718578466096,0.10071489561937357,0.14056783261659894,0.15366494742035863,0.012388081153233846,0.008000308871269226,0.0026667696237564088,0.41495650374847975,0.21046925556659696,0.37790078347921374,0.44016662597656253,0.1269118689894676,0.2679420502483844,0.005342931151390075,0.028813339690367385,0.4206218859553336,0.4353672260046005,0.19408828672766684,0.3313037579920557,0.1784179836298738,0.26520983606576914,0.23701563373208048,0.2071790177375078,0.5502687794963519,0.7156074048082033,0.17169124126434324,0.04660636777679126,0.2914655992388725,0.14823307991027831,0.24115994945168492,0.34830193459987635,0.12654037612179914,0.20932944785058494,0.05059183605015277,0.31832061767578124,0.19281022551159063,0.001097573712468147,0.17948349058628077,0.1794834905862808,0.1794834905862808,0.1794834905862808,0.2772498348355293,0.2772498348355293,0.29086635708808894,0.6412926173210143,0.27458468720316886,0.19243086397647854
2023-01-02 07:00:00,0.149782943969714,0.10436823282121988,1.0,0.30877857056260105,0.42453923101640406,0.11623602895752379,0.1594132910953148,0.22587531787157059,0.05329758773247401,0.05929640367627144,0.032482382605473197,0.3923523533737492,0.2305303492546081,0.386910013794899,0.40761180266737934,0.08194041384756565,0.31361996181309215,0.05181773483753205,0.09449337424834571,0.4520292478799819,0.44515002369880674,0.20346453552842142,0.3415876293679079,0.19452034895973544,0.38784456888834634,0.29399617210030554,0.2092253604903817,0.4901329994201659,0.6656335576375324,0.28551012158393857,0.02600052018960317,0.2383943313360214,0.19217956056197483,0.19565993964672085,0.3486930241187413,0.10970453110833961,0.24276547776162624,0.05734228350222111,0.390384521484375,0.21545229725042975,0.027927375435829165,0.1799134626984596,0.1799134626984596,0.1799134626984596,0.1799134626984596,0.39959854125976557,0.39959854125976557,0.35982278138399115,0.55157737493515,0.2785932077467441,0.23482224786281583
2023-01-02 08:00:00,0.1724787803158112,0.12372095392076012,1.0,0.3190785322785377,0.39973756753736045,0.13434257139108685,0.1768956243629126,0.3354289605617523,0.07423693026105563,0.0668055260181427,0.029928007945418358,0.3772189865551059,0.2366120311617851,0.4298527684211731,0.35288814380764955,0.05494652432203293,0.329940562993288,0.041874239146709444,0.07674836204946042,0.4767806182056665,0.43679555438458917,0.20269885363578793,0.3317411812312072,0.15478904565530163,0.32437034606933585,0.32300756089389326,0.2262351585179567,0.36792749414841336,0.5530831212798754,0.26289650022983546,0.011670999402801197,0.23470220565795893,0.22651575356721879,0.1972973902523517,0.3445872909824053,0.0805416781703631,0.23263716185092925,0.043489172905683514,0.3873651123046874,0.2142431284387906,0.017436034083366393,0.21392100811004636,0.21392100811004636,0.21392100811004636,0.21392100811004633,0.3814601135253906,0.3814601135253906,0.3494738232096036,0.40449203491210933,0.28743641555309296,0.2015155322551727
2023-01-02 09:00:00,0.19693143877658437,0.14115003673763024,0.9986528861522674,0.34995363333821294,0.3719430435904197,0.15429749497163447,0.193666528525125,0.42121887445449824,0.010624840582410497,0.007050842866301536,0.006640724092721938,0.34806809312767445,0.2502272055149078,0.48074816417694083,0.30194792866706843,0.047318782299757,0.32369392894208426,0.005287070125341415,0.05828613264858722,0.4673992252349853,0.3860094887018204,0.1985353663802147,0.3065897254811393,0.15078649362283092,0.18553329865137735,0.3558966238796711,0.22652407791465518,0.2662255151073138,0.43213152080774303,0.09988471880555153,0.015295742526650431,0.15309158042073248,0.21471511811017985,0.09597801819443702,0.39848941942056015,0.06720502485831578,0.2041611140370369,0.02770024523139,0.18169447243213654,0.19755724184215065,0.0034747210144996645,0.10076900884509085,0.10076900884509085,0.10076900884509085,0.10076900884509085,0.1621150833368301,0.1621150833368301,0.16646925697724024,0.2784669834375381,0.266233923882246,0.16156330960989
2023-01-02 10:00:00,0.22366750962148937,0.15931083329277967,0.9970007905364037,0.35183561265468594,0.35161840197940664,0.1736154303425236,0.20379981340056186,0.41422150152921666,0.020849607785542807,0.018990764617919924,0.04755615105231603,0.3270321387818289,0.25017326331138606,0.5077523307800292,0.25686699412763114,0.0433619875907898,0.304698649123311,0.02652075439691544,0.10866945932308832,0.44413351297378534,0.33027732245624064,0.1907059472739696,0.28907358570231323,0.20938578517309253,0.24009763101736703,0.36524382919073106,0.21499887581914662,0.22805406888326005,0.3719910812377929,0.11250460624694825,0.008415437365571656,0.0569856172055006,0.20312693834304807,0.025023078471422197,0.43833090851704276,0.07470114946365357,0.18112736961245537,0.025438367327054342,0.11785812854766844,0.1748906212498744,0.026758972406387336,0.03655472546815872,0.03655472546815872,0.03655472546815872,0.03655472546815872,0.13467693418264387,0.13467693418264387,0.11759275967876115,0.23246249347925182,0.20736912995576856,0.162829088807106
2023-01-02 11:00:00,0.2467978640233529,0.17782040465239096,0.9963437956571579,0.3569400680661201,0.34140345895455926,0.1886683497999451,0.20884682014976674,0.3853718718290328,0.05123291263977686,0.042986317873001105,0.07619250506162643,0.31975650401992906,0.2427137582302093,0.5282230334281921,0.2041967403143644,0.050790664881467815,0.3137626481801271,0.06631579384207725,0.136479639818271,0.44427284181118004,0.30911160044372077,0.18337711563110345,0.30161227881908415,0.27213826556290893,0.24802835603555043,0.3651490721106529,0.22279835026711223,0.17340617100397746,0.29409478038549414,0.1402895176410675,0.0028531318654616672,0.06640677012503148,0.18418249617020288,0.04600648067891598,0.4987830511728921,0.07319706469774247,0.15601082333922384,0.026933027158180873,0.13404012143611907,0.14489657260974245,0.061914465725421905,0.03017001956701279,0.03017001956701279,0.03017001956701279,0.030170019567012787,0.15818127334117887,0.15818127334117887,0.1366769516468048,0.18225656777620314,0.157203706651926,0.1842784900665283
2023-01-02 12:00:00,0.27209570299501207,0.19866996457832276,0.9980632388591767,0.3602862378954887,0.33246320984429767,0.18017506955877735,0.18951328245628818,0.3602778524160385,0.06602851579586665,0.05056088745594025,0.07065972516934077,0.30679823057312117,0.22674649339914316,0.5362928509712218,0.13750752652063966,0.03926085661351681,0.3111420920491218,0.06888865947723388,0.13573280916611355,0.43736664116382595,0.30208829887211325,0.17110872898697851,0.2821841538449128,0.31943475081452294,0.2281671090920766,0.3474731595814228,0.23393088091164826,0.10715106894572575,0.18504268487294515,0.14454363256692884,0.004702137062946955,0.080820442289114,0.18360447625319157,0.05207065545022488,0.5126869248350461,0.05988441844781239,0.13081185171008108,0.02366539473334948,0.1389582821726799,0.09817591873804726,0.0570672357082367,0.02750920832157135,0.027509208321571353,0.027509208321571353,0.027509208321571353,0.1644782355427742,0.1644782355427742,0.14211315304040908,0.18084820598363877,0.16260187700390816,0.20664356446266172
2023-01-02 13:00:00,0.29814479070738087,0.21915812620208233,0.9981521236896514,0.33116770344972607,0.32152938073294024,0.16125703030805053,0.1641938073266493,0.33639129388332367,0.06160074919462203,0.042157857120037084,0.06860254898667335,0.28715180827718645,0.19349617755413057,0.5390705609321593,0.08490911778062582,0.008302416101098059,0.24824941538274287,0.062371638268232346,0.1400556180675824,0.37952403686940667,0.2834963194280863,0.16448017133474344,0.22802712606059178,0.3298681851795741,0.2060436869661013,0.2854368259757757,0.2393415323272347,0.05586069112022718,0.10272103240092595,0.11569789737462996,0.018395695611834528,0.07048853568732738,0.18330277095238368,0.04254311874508858,0.4825067780415216,0.0419320664803187,0.10887045028805731,0.016841485699017843,0.11694286078214644,0.06619804383565982,0.055747033655643465,0.018708633184432985,0.018708633184432985,0.018708633184432985,0.018708633184432985,0.13772156625986098,0.13772156625986098,0.1207742303609848,0.1437492600083351,0.14903312772512434,0.21885510534048075
2023-01-02 14:00:00,0.326779964163619,0.24217998903718368,0.9947552579641341,0.3031957473158836,0.30858619379914454,0.15674261528018268,0.15389181141986658,0.31832284998893734,0.06828902314106623,0.042425996065139776,0.0685539581378301,0.27299624834416636,0.16588401356339455,0.5344985609054566,0.056957344990223646,0.0013449699580669401,0.1799650128930807,0.05831836238503456,0.15420011497537292,0.3033093877136707,0.2542073708772659,0.15983945724964138,0.18254471485813462,0.3299811031350067,0.192046003639698,0.21445309236645696,0.2379842621088028,0.03318888120353222,0.06942587606608867,0.10177164062857627,0.027505783115824065,0.056232213526964184,0.17563890159130094,0.029717614501714708,0.49915913740793855,0.0315800009171168,0.08314522770047186,0.010278484523296357,0.09807879760861396,0.05165320743123691,0.055392492264509194,0.008375591039657593,0.008375591039657593,0.008375591039657593,0.008375591039657593,0.1244947078824043,0.1244947078824043,0.10353573362032571,0.14154415756464003,0.09354314118623733,0.21895347678661342
